TRANSFER_ID,PAYER_ACCOUNT,PAYEE_ACCOUNT,CHANNEL,AMOUNT,CURRENCY,PAYER_COUNTRY,PAYEE_COUNTRY,BOOKED_DATE,BOOKED_AT
TX-000901,ACC-1042,ACC-1030,wire,135.20,EUR,ES,PL,2026-09-02,2026-09-02 04:24:40
TX-000902,ACC-1024,ACC-1132,card,185.44,EUR,ES,FR,2026-09-02,2026-09-02 19:11:58
TX-000903,ACC-1035,ACC-1105,wire,245.79,EUR,ES,NL,2026-09-02,2026-09-02 16:31:50
TX-000904,ACC-1042,ACC-1012,card,1255.68,EUR,ES,NL,2026-09-02,2026-09-02 16:11:01
TX-000905,ACC-1061,ACC-1084,card,56.45,EUR,FR,NL,2026-09-02,2026-09-02 01:03:21
TX-000906,ACC-1110,ACC-1035,card,34.31,EUR,IT,ES,2026-09-02,2026-09-02 15:33:01
TX-000907,ACC-1072,ACC-1081,wire,420.14,EUR,IT,NL,2026-09-02,2026-09-02 12:57:44
TX-000908,ACC-1023,ACC-1044,crypto,292.82,EUR,FR,FR,2026-09-02,2026-09-02 05:49:03
TX-000909,ACC-1009,ACC-1023,wire,147.75,EUR,DE,FR,2026-09-02,2026-09-02 16:38:46
TX-000910,ACC-1098,ACC-1003,wire,111.62,EUR,IT,IT,2026-09-02,2026-09-02 08:14:11
TX-000911,ACC-1083,ACC-1118,cash_deposit,393.83,EUR,NL,FR,2026-09-02,2026-09-02 20:45:10
TX-000912,ACC-1051,ACC-1002,wire,368.13,EUR,FR,ES,2026-09-02,2026-09-02 04:10:49
TX-000913,ACC-1119,ACC-1115,wire,312.11,EUR,PL,ES,2026-09-02,2026-09-02 19:41:20
TX-000914,ACC-1120,ACC-1079,wire,174.78,EUR,FR,IT,2026-09-02,2026-09-02 21:22:37
TX-000915,ACC-1065,ACC-1014,wire,112.66,EUR,FR,PL,2026-09-02,2026-09-02 02:41:19
TX-000916,ACC-1011,ACC-1067,wire,140.32,EUR,NL,FR,2026-09-02,2026-09-02 17:50:52
TX-000917,ACC-1010,ACC-1131,card,166.85,EUR,ES,FR,2026-09-02,2026-09-02 06:57:17
TX-000918,ACC-1016,ACC-1132,card,66.09,EUR,ES,FR,2026-09-02,2026-09-02 20:49:35
TX-000919,ACC-1062,ACC-1069,cash_deposit,73.59,EUR,PL,IT,2026-09-02,2026-09-02 13:44:43
TX-000920,ACC-1102,ACC-1126,card,233.02,EUR,NL,DE,2026-09-02,2026-09-02 04:52:55
TX-000921,ACC-1075,ACC-1089,wire,435.96,EUR,PL,NL,2026-09-02,2026-09-02 12:50:56
TX-000922,ACC-1055,ACC-1040,wire,387.58,EUR,IT,IT,2026-09-02,2026-09-02 20:59:02
TX-000923,ACC-1031,ACC-1035,cash_deposit,207.43,EUR,PL,ES,2026-09-02,2026-09-02 14:40:56
TX-000924,ACC-1102,ACC-1104,card,337.75,EUR,NL,PL,2026-09-02,2026-09-02 23:54:55
TX-000925,ACC-1032,ACC-1015,card,174.99,EUR,DE,DE,2026-09-02,2026-09-02 14:02:10
TX-000926,ACC-1103,ACC-1036,card,187.31,EUR,FR,ES,2026-09-02,2026-09-02 18:58:56
TX-000927,ACC-1070,ACC-1004,wire,208.02,EUR,ES,PL,2026-09-02,2026-09-02 11:43:07
TX-000928,ACC-1078,ACC-1041,card,171.45,EUR,IT,PL,2026-09-02,2026-09-02 00:02:58
TX-000929,ACC-1011,ACC-1130,card,40.69,EUR,NL,PL,2026-09-02,2026-09-02 18:57:15
TX-000930,ACC-1006,ACC-1105,wire,63.25,EUR,ES,NL,2026-09-02,2026-09-02 21:43:27
TX-000931,ACC-1063,ACC-1010,wire,454.50,EUR,ES,ES,2026-09-02,2026-09-02 23:51:20
TX-000932,ACC-1044,ACC-1000,card,265.95,EUR,FR,NL,2026-09-02,2026-09-02 10:42:51
TX-000933,ACC-1013,ACC-1126,cash_deposit,66.63,EUR,ES,DE,2026-09-02,2026-09-02 05:57:57
TX-000934,ACC-1090,ACC-1067,card,106.10,EUR,NL,FR,2026-09-02,2026-09-02 23:06:47
TX-000935,ACC-1069,ACC-1076,card,165.35,EUR,IT,NL,2026-09-02,2026-09-02 18:30:21
TX-000936,ACC-1045,ACC-1088,cash_deposit,629.70,EUR,FR,ES,2026-09-02,2026-09-02 10:58:21
TX-000937,ACC-1031,ACC-1062,card,159.60,EUR,PL,PL,2026-09-02,2026-09-02 03:35:16
TX-000938,ACC-1003,ACC-1112,card,257.30,EUR,IT,DE,2026-09-02,2026-09-02 08:29:10
TX-000939,ACC-1026,ACC-1008,cash_deposit,106.43,EUR,PL,NL,2026-09-02,2026-09-02 18:27:18
TX-000940,ACC-1073,ACC-1059,card,345.15,EUR,ES,PL,2026-09-02,2026-09-02 07:30:16
TX-000941,ACC-1005,ACC-1137,wire,202.76,EUR,IT,IT,2026-09-02,2026-09-02 23:36:15
TX-000942,ACC-1115,ACC-1060,wire,76.88,EUR,ES,NL,2026-09-02,2026-09-02 01:00:13
TX-000943,ACC-1056,ACC-1002,card,138.23,EUR,DE,ES,2026-09-02,2026-09-02 06:39:16
TX-000944,ACC-1149,ACC-1113,cash_deposit,353.45,EUR,FR,ES,2026-09-02,2026-09-02 11:23:50
TX-000945,ACC-1078,ACC-1094,wire,154.33,EUR,IT,ES,2026-09-02,2026-09-02 21:22:01
TX-000946,ACC-1078,ACC-1100,cash_deposit,50.66,EUR,IT,PL,2026-09-02,2026-09-02 11:10:27
TX-000947,ACC-1125,ACC-1106,card,49.59,EUR,DE,NL,2026-09-02,2026-09-02 20:15:12
TX-000948,ACC-1038,ACC-1005,wire,263.74,EUR,NL,IT,2026-09-02,2026-09-02 01:03:38
TX-000949,ACC-1124,ACC-1096,card,96.51,EUR,ES,FR,2026-09-02,2026-09-02 22:39:41
TX-000950,ACC-1008,ACC-1149,cash_deposit,302.59,EUR,NL,FR,2026-09-02,2026-09-02 13:01:02
TX-000951,ACC-1140,ACC-1139,wire,60.55,EUR,PL,FR,2026-09-02,2026-09-02 09:46:39
TX-000952,ACC-1013,ACC-1094,wire,193.89,EUR,ES,ES,2026-09-02,2026-09-02 08:19:10
TX-000953,ACC-1062,ACC-1061,cash_deposit,141.22,EUR,PL,FR,2026-09-02,2026-09-02 04:37:36
TX-000954,ACC-1014,ACC-1064,card,87.44,EUR,PL,DE,2026-09-02,2026-09-02 16:24:39
TX-000955,ACC-1039,ACC-1099,cash_deposit,216.46,EUR,FR,PL,2026-09-02,2026-09-02 11:56:45
TX-000956,ACC-1101,ACC-1077,card,788.98,EUR,PL,IT,2026-09-02,2026-09-02 15:25:54
TX-000957,ACC-1003,ACC-1115,card,344.15,EUR,IT,ES,2026-09-02,2026-09-02 07:11:01
TX-000958,ACC-1100,ACC-1068,cash_deposit,537.50,EUR,PL,PL,2026-09-02,2026-09-02 18:45:42
TX-000959,ACC-1059,ACC-1077,card,107.37,EUR,PL,IT,2026-09-02,2026-09-02 10:14:15
TX-000960,ACC-1051,ACC-1052,card,94.91,EUR,FR,DE,2026-09-02,2026-09-02 12:42:54
TX-000961,ACC-1063,ACC-1030,cash_deposit,61.24,EUR,ES,PL,2026-09-02,2026-09-02 13:15:14
TX-000962,ACC-1086,ACC-1018,card,122.88,EUR,NL,FR,2026-09-02,2026-09-02 09:12:55
TX-000963,ACC-1086,ACC-1131,card,111.44,EUR,NL,FR,2026-09-02,2026-09-02 12:40:33
TX-000964,ACC-1009,ACC-1006,crypto,103.45,EUR,DE,ES,2026-09-02,2026-09-02 05:42:02
TX-000965,ACC-1094,ACC-1108,cash_deposit,69.59,EUR,ES,NL,2026-09-02,2026-09-02 23:17:42
TX-000966,ACC-1015,ACC-1059,crypto,65.45,EUR,DE,PL,2026-09-02,2026-09-02 22:24:34
TX-000967,ACC-1006,ACC-1053,card,106.35,EUR,ES,DE,2026-09-02,2026-09-02 08:01:42
TX-000968,ACC-1036,ACC-1103,card,218.28,EUR,ES,FR,2026-09-02,2026-09-02 01:44:05
TX-000969,ACC-1127,ACC-1107,wire,393.85,EUR,DE,DE,2026-09-02,2026-09-02 01:46:26
TX-000970,ACC-1032,ACC-1098,wire,119.03,EUR,DE,IT,2026-09-02,2026-09-02 15:32:34
TX-000971,ACC-1034,ACC-1141,wire,119.72,EUR,FR,ES,2026-09-02,2026-09-02 11:20:59
TX-000972,ACC-1106,ACC-1100,card,68.44,EUR,NL,PL,2026-09-02,2026-09-02 00:57:56
TX-000973,ACC-1017,ACC-1056,wire,435.52,EUR,IT,DE,2026-09-02,2026-09-02 16:40:02
TX-000974,ACC-1147,ACC-1145,card,30.93,EUR,DE,FR,2026-09-02,2026-09-02 07:02:29
TX-000975,ACC-1132,ACC-1035,wire,236.42,EUR,FR,ES,2026-09-02,2026-09-02 09:18:07
TX-000976,ACC-1121,ACC-1051,card,345.85,EUR,DE,FR,2026-09-02,2026-09-02 03:58:51
TX-000977,ACC-1093,ACC-1018,wire,18.37,EUR,NL,FR,2026-09-02,2026-09-02 23:40:00
TX-000978,ACC-1091,ACC-1013,cash_deposit,91.66,EUR,PL,ES,2026-09-02,2026-09-02 21:28:55
TX-000979,ACC-1105,ACC-1012,card,57.03,EUR,NL,NL,2026-09-02,2026-09-02 00:59:02
TX-000980,ACC-1025,ACC-1116,wire,128.45,EUR,FR,DE,2026-09-02,2026-09-02 14:49:17
TX-000981,ACC-1126,ACC-1045,wire,75.29,EUR,DE,FR,2026-09-02,2026-09-02 18:42:22
TX-000982,ACC-1013,ACC-1092,card,98.25,EUR,ES,IT,2026-09-02,2026-09-02 20:14:06
TX-000983,ACC-1131,ACC-1041,card,223.96,EUR,FR,PL,2026-09-02,2026-09-02 12:07:21
TX-000984,ACC-1070,ACC-1096,cash_deposit,284.53,EUR,ES,FR,2026-09-02,2026-09-02 05:01:35
TX-000985,ACC-1069,ACC-1144,crypto,210.33,EUR,IT,FR,2026-09-02,2026-09-02 12:05:06
TX-000986,ACC-1032,ACC-1065,cash_deposit,32.10,EUR,DE,FR,2026-09-02,2026-09-02 01:18:16
TX-000987,ACC-1116,ACC-1128,cash_deposit,150.64,EUR,DE,ES,2026-09-02,2026-09-02 22:52:43
TX-000988,ACC-1067,ACC-1052,card,383.16,EUR,FR,DE,2026-09-02,2026-09-02 18:51:27
TX-000989,ACC-1056,ACC-1128,crypto,111.92,EUR,DE,ES,2026-09-02,2026-09-02 10:34:17
TX-000990,ACC-1125,ACC-1111,card,180.37,EUR,DE,IT,2026-09-02,2026-09-02 06:17:10
TX-000991,ACC-1114,ACC-1028,card,76.96,EUR,PL,FR,2026-09-02,2026-09-02 06:24:17
TX-000992,ACC-1118,ACC-1142,wire,411.46,EUR,FR,DE,2026-09-02,2026-09-02 07:08:46
TX-000993,ACC-1094,ACC-1104,card,65.35,EUR,ES,PL,2026-09-02,2026-09-02 13:56:48
TX-000994,ACC-1138,ACC-1066,card,409.59,EUR,IT,DE,2026-09-02,2026-09-02 04:47:43
TX-000995,ACC-1003,ACC-1002,wire,196.59,EUR,IT,ES,2026-09-02,2026-09-02 23:01:26
TX-000996,ACC-1039,ACC-1002,wire,111.77,EUR,FR,ES,2026-09-02,2026-09-02 02:54:59
TX-000997,ACC-1069,ACC-1103,wire,32.17,EUR,IT,FR,2026-09-02,2026-09-02 07:10:31
TX-000998,ACC-1086,ACC-1040,card,36.38,EUR,NL,IT,2026-09-02,2026-09-02 07:02:13
TX-000999,ACC-1004,ACC-1100,wire,359.30,EUR,PL,PL,2026-09-02,2026-09-02 01:03:39
TX-001000,ACC-1129,ACC-1133,card,236.40,EUR,PL,IT,2026-09-02,2026-09-02 21:52:15
TX-001001,ACC-1083,ACC-1008,wire,145.56,EUR,NL,NL,2026-09-02,2026-09-02 04:38:49
TX-001002,ACC-1035,ACC-1039,crypto,72.77,EUR,ES,FR,2026-09-02,2026-09-02 09:58:18
TX-001003,ACC-1020,ACC-1006,wire,117.99,EUR,IT,ES,2026-09-02,2026-09-02 07:56:54
TX-001004,ACC-1119,ACC-1052,wire,117.23,EUR,PL,DE,2026-09-02,2026-09-02 11:02:28
TX-001005,ACC-1114,ACC-1066,card,202.91,EUR,PL,DE,2026-09-02,2026-09-02 10:01:35
TX-001006,ACC-1042,ACC-1118,card,294.78,EUR,ES,FR,2026-09-02,2026-09-02 08:41:36
TX-001007,ACC-1087,ACC-1130,cash_deposit,99.69,EUR,PL,PL,2026-09-02,2026-09-02 20:12:55
TX-001008,ACC-1129,ACC-1060,wire,102.42,EUR,PL,NL,2026-09-02,2026-09-02 12:16:28
TX-001009,ACC-1031,ACC-1116,wire,21.78,EUR,PL,DE,2026-09-02,2026-09-02 14:52:32
TX-001010,ACC-1008,ACC-1075,wire,349.14,EUR,NL,PL,2026-09-02,2026-09-02 14:04:38
TX-001011,ACC-1113,ACC-1090,card,226.41,EUR,ES,NL,2026-09-02,2026-09-02 04:10:34
TX-001012,ACC-1026,ACC-1070,crypto,552.85,EUR,PL,ES,2026-09-02,2026-09-02 15:01:43
TX-001013,ACC-1057,ACC-1035,wire,66.54,EUR,ES,ES,2026-09-02,2026-09-02 20:30:33
TX-001014,ACC-1108,ACC-1112,cash_deposit,147.38,EUR,NL,DE,2026-09-02,2026-09-02 01:42:46
TX-001015,ACC-1106,ACC-1130,wire,98.08,EUR,NL,PL,2026-09-02,2026-09-02 01:14:54
TX-001016,ACC-1110,ACC-1118,cash_deposit,166.65,EUR,IT,FR,2026-09-02,2026-09-02 04:11:36
TX-001017,ACC-1032,ACC-1139,wire,372.81,EUR,DE,FR,2026-09-02,2026-09-02 23:02:06
TX-001018,ACC-1092,ACC-1096,wire,105.84,EUR,IT,FR,2026-09-02,2026-09-02 16:48:48
TX-001019,ACC-1128,ACC-1145,card,78.25,EUR,ES,FR,2026-09-02,2026-09-02 06:28:04
TX-001020,ACC-1062,ACC-1126,cash_deposit,439.68,EUR,PL,DE,2026-09-02,2026-09-02 21:42:06
TX-001021,ACC-1004,ACC-1133,crypto,115.79,EUR,PL,IT,2026-09-02,2026-09-02 19:34:13
TX-001022,ACC-1027,ACC-1134,wire,30.09,EUR,ES,IT,2026-09-02,2026-09-02 11:32:40
TX-001023,ACC-1093,ACC-1057,wire,27.07,EUR,NL,ES,2026-09-02,2026-09-02 11:41:00
TX-001024,ACC-1066,ACC-1040,wire,225.15,EUR,DE,IT,2026-09-02,2026-09-02 15:23:37
TX-001025,ACC-1101,ACC-1082,crypto,221.95,EUR,PL,IT,2026-09-02,2026-09-02 06:23:50
TX-001026,ACC-1009,ACC-1114,card,363.70,EUR,DE,PL,2026-09-02,2026-09-02 20:11:55
TX-001027,ACC-1060,ACC-1014,wire,254.34,EUR,NL,PL,2026-09-02,2026-09-02 20:41:53
TX-001028,ACC-1017,ACC-1012,wire,30.81,EUR,IT,NL,2026-09-02,2026-09-02 04:23:10
TX-001029,ACC-1135,ACC-1041,wire,71.32,EUR,DE,PL,2026-09-02,2026-09-02 07:56:32
TX-001030,ACC-1090,ACC-1024,wire,201.89,EUR,NL,ES,2026-09-02,2026-09-02 05:40:03
TX-001031,ACC-1144,ACC-1145,wire,97.89,EUR,FR,FR,2026-09-02,2026-09-02 10:43:55
TX-001032,ACC-1027,ACC-1034,wire,86.22,EUR,ES,FR,2026-09-02,2026-09-02 02:53:41
TX-001033,ACC-1092,ACC-1033,wire,85.15,EUR,IT,ES,2026-09-02,2026-09-02 16:51:26
TX-001034,ACC-1127,ACC-1067,card,328.05,EUR,DE,FR,2026-09-02,2026-09-02 09:28:14
TX-001035,ACC-1076,ACC-1043,cash_deposit,240.41,EUR,NL,IT,2026-09-02,2026-09-02 20:17:23
TX-001036,ACC-1082,ACC-1121,card,159.77,EUR,IT,DE,2026-09-02,2026-09-02 23:08:31
TX-001037,ACC-1100,ACC-1034,card,71.58,EUR,PL,FR,2026-09-02,2026-09-02 09:32:41
TX-001038,ACC-1007,ACC-1024,wire,149.18,EUR,PL,ES,2026-09-02,2026-09-02 04:50:31
TX-001039,ACC-1003,ACC-1107,cash_deposit,78.75,EUR,IT,DE,2026-09-02,2026-09-02 14:04:53
TX-001040,ACC-1006,ACC-1113,wire,90.58,EUR,ES,ES,2026-09-02,2026-09-02 19:59:12
TX-001041,ACC-1051,ACC-1102,card,105.11,EUR,FR,NL,2026-09-02,2026-09-02 08:22:06
TX-001042,ACC-1144,ACC-1058,card,205.98,EUR,FR,NL,2026-09-02,2026-09-02 11:28:20
TX-001043,ACC-1012,ACC-1123,wire,97.09,EUR,NL,ES,2026-09-02,2026-09-02 07:57:28
TX-001044,ACC-1110,ACC-1111,card,414.87,EUR,IT,IT,2026-09-02,2026-09-02 16:23:44
TX-001045,ACC-1095,ACC-1068,card,448.31,EUR,IT,PL,2026-09-02,2026-09-02 14:30:50
TX-001046,ACC-1126,ACC-1000,card,106.71,EUR,DE,NL,2026-09-02,2026-09-02 06:11:59
TX-001047,ACC-1055,ACC-1057,card,185.86,EUR,IT,ES,2026-09-02,2026-09-02 15:00:56
TX-001048,ACC-1031,ACC-1030,card,325.86,EUR,PL,PL,2026-09-02,2026-09-02 02:55:57
TX-001049,ACC-1025,ACC-1112,cash_deposit,153.03,EUR,FR,DE,2026-09-02,2026-09-02 21:59:21
TX-001050,ACC-1032,ACC-1148,wire,35.90,EUR,DE,PL,2026-09-02,2026-09-02 14:01:07
TX-001051,ACC-1013,ACC-1077,card,87.53,EUR,ES,IT,2026-09-02,2026-09-02 06:40:01
TX-001052,ACC-1057,ACC-1011,wire,143.60,EUR,ES,NL,2026-09-02,2026-09-02 18:30:39
TX-001053,ACC-1146,ACC-1109,wire,27.13,EUR,NL,PL,2026-09-02,2026-09-02 22:15:37
TX-001054,ACC-1098,ACC-1057,crypto,98.79,EUR,IT,ES,2026-09-02,2026-09-02 02:28:36
TX-001055,ACC-1121,ACC-1038,card,114.07,EUR,DE,NL,2026-09-02,2026-09-02 14:08:43
TX-001056,ACC-1078,ACC-1121,wire,125.50,EUR,IT,DE,2026-09-02,2026-09-02 02:36:05
TX-001057,ACC-1130,ACC-1088,wire,31.52,EUR,PL,ES,2026-09-02,2026-09-02 10:20:09
TX-001058,ACC-1040,ACC-1010,wire,103.33,EUR,IT,ES,2026-09-02,2026-09-02 18:01:15
TX-001059,ACC-1018,ACC-1003,card,172.96,EUR,FR,IT,2026-09-02,2026-09-02 04:58:33
TX-001060,ACC-1015,ACC-1114,cash_deposit,429.63,EUR,DE,PL,2026-09-02,2026-09-02 13:44:33
TX-001061,ACC-1053,ACC-1071,cash_deposit,35.66,EUR,DE,NL,2026-09-02,2026-09-02 08:48:16
TX-001062,ACC-1031,ACC-1036,wire,101.90,EUR,PL,ES,2026-09-02,2026-09-02 22:04:30
TX-001063,ACC-1080,ACC-1134,cash_deposit,153.60,EUR,NL,IT,2026-09-02,2026-09-02 19:30:49
TX-001064,ACC-1108,ACC-1020,card,49.06,EUR,NL,IT,2026-09-02,2026-09-02 09:43:27
TX-001065,ACC-1047,ACC-1035,wire,57.72,EUR,IT,ES,2026-09-02,2026-09-02 15:44:12
TX-001066,ACC-1100,ACC-1074,wire,90.67,EUR,PL,ES,2026-09-02,2026-09-02 10:25:38
TX-001067,ACC-1148,ACC-1081,card,283.68,EUR,PL,NL,2026-09-02,2026-09-02 05:57:58
TX-001068,ACC-1062,ACC-1091,card,132.47,EUR,PL,PL,2026-09-02,2026-09-02 21:54:40
TX-001069,ACC-1001,ACC-1129,wire,345.01,EUR,FR,PL,2026-09-02,2026-09-02 10:27:17
TX-001070,ACC-1034,ACC-1098,card,62.89,EUR,FR,IT,2026-09-02,2026-09-02 07:00:54
TX-001071,ACC-1095,ACC-1056,wire,156.80,EUR,IT,DE,2026-09-02,2026-09-02 20:25:49
TX-001072,ACC-1092,ACC-1110,card,98.84,EUR,IT,IT,2026-09-02,2026-09-02 23:29:11
TX-001073,ACC-1091,ACC-1045,card,67.59,EUR,PL,FR,2026-09-02,2026-09-02 14:02:44
TX-001074,ACC-1111,ACC-1035,card,198.34,EUR,IT,ES,2026-09-02,2026-09-02 08:38:11
TX-001075,ACC-1111,ACC-1112,wire,75.75,EUR,IT,DE,2026-09-02,2026-09-02 01:29:29
TX-001076,ACC-1108,ACC-1101,wire,66.63,EUR,NL,PL,2026-09-02,2026-09-02 19:46:51
TX-001077,ACC-1016,ACC-1035,wire,1271.25,EUR,ES,ES,2026-09-02,2026-09-02 19:07:57
TX-001078,ACC-1062,ACC-1056,card,47.74,EUR,PL,DE,2026-09-02,2026-09-02 21:30:23
TX-001079,ACC-1051,ACC-1078,card,734.40,EUR,FR,IT,2026-09-02,2026-09-02 13:01:05
TX-001080,ACC-1148,ACC-1094,wire,458.72,EUR,PL,ES,2026-09-02,2026-09-02 12:51:33
TX-001081,ACC-1058,ACC-1012,card,112.46,EUR,NL,NL,2026-09-02,2026-09-02 16:46:55
TX-001082,ACC-1083,ACC-1056,wire,651.97,EUR,NL,DE,2026-09-02,2026-09-02 16:20:58
TX-001083,ACC-1134,ACC-1104,card,42.80,EUR,IT,PL,2026-09-02,2026-09-02 21:21:05
TX-001084,ACC-1035,ACC-1054,wire,424.44,EUR,ES,FR,2026-09-02,2026-09-02 11:50:26
TX-001085,ACC-1109,ACC-1116,cash_deposit,299.37,EUR,PL,DE,2026-09-02,2026-09-02 05:57:47
TX-001086,ACC-1113,ACC-1013,card,30.10,EUR,ES,ES,2026-09-02,2026-09-02 14:52:33
TX-001087,ACC-1125,ACC-1007,wire,363.95,EUR,DE,PL,2026-09-02,2026-09-02 10:26:10
TX-001088,ACC-1093,ACC-1117,card,74.12,EUR,NL,IT,2026-09-02,2026-09-02 17:09:10
TX-001089,ACC-1022,ACC-1050,card,56.30,EUR,FR,PL,2026-09-02,2026-09-02 09:23:08
TX-001090,ACC-1147,ACC-1012,wire,45.11,EUR,DE,NL,2026-09-02,2026-09-02 03:09:32
TX-001091,ACC-1149,ACC-1032,wire,100.24,EUR,FR,DE,2026-09-02,2026-09-02 05:17:52
TX-001092,ACC-1014,ACC-1134,wire,428.69,EUR,PL,IT,2026-09-02,2026-09-02 04:28:09
TX-001093,ACC-1138,ACC-1039,card,61.72,EUR,IT,FR,2026-09-02,2026-09-02 11:43:52
TX-001094,ACC-1050,ACC-1107,cash_deposit,98.50,EUR,PL,DE,2026-09-02,2026-09-02 17:46:16
TX-001095,ACC-1032,ACC-1124,cash_deposit,354.17,EUR,DE,ES,2026-09-02,2026-09-02 12:08:50
TX-001096,ACC-1052,ACC-1039,wire,264.95,EUR,DE,FR,2026-09-02,2026-09-02 07:27:42
TX-001097,ACC-1115,ACC-1052,cash_deposit,129.68,EUR,ES,DE,2026-09-02,2026-09-02 21:07:38
TX-001098,ACC-1109,ACC-1056,wire,151.54,EUR,PL,DE,2026-09-02,2026-09-02 00:58:40
TX-001099,ACC-1021,ACC-1008,wire,59.51,EUR,PL,NL,2026-09-02,2026-09-02 17:52:51
TX-001100,ACC-1087,ACC-1010,wire,244.90,EUR,PL,ES,2026-09-02,2026-09-02 07:21:55
TX-001101,ACC-1105,ACC-1084,wire,63.12,EUR,NL,NL,2026-09-02,2026-09-02 21:14:06
TX-001102,ACC-1059,ACC-1025,cash_deposit,297.12,EUR,PL,FR,2026-09-02,2026-09-02 19:49:41
TX-001103,ACC-1089,ACC-1072,wire,39.68,EUR,NL,IT,2026-09-02,2026-09-02 20:37:46
TX-001104,ACC-1099,ACC-1139,card,289.28,EUR,PL,FR,2026-09-02,2026-09-02 06:22:16
TX-001105,ACC-1035,ACC-1123,crypto,647.42,EUR,ES,ES,2026-09-02,2026-09-02 08:48:46
TX-001106,ACC-1113,ACC-1142,wire,97.52,EUR,ES,DE,2026-09-02,2026-09-02 14:20:46
TX-001107,ACC-1006,ACC-1000,wire,386.84,EUR,ES,NL,2026-09-02,2026-09-02 04:03:00
TX-001108,ACC-1026,ACC-1078,wire,229.53,EUR,PL,IT,2026-09-02,2026-09-02 17:37:35
TX-001109,ACC-1018,ACC-1147,card,464.41,EUR,FR,DE,2026-09-02,2026-09-02 20:01:31
TX-001110,ACC-1051,ACC-1035,wire,215.79,EUR,FR,ES,2026-09-02,2026-09-02 08:43:38
TX-001111,ACC-1031,ACC-1144,card,191.87,EUR,PL,FR,2026-09-02,2026-09-02 05:56:19
TX-001112,ACC-1112,ACC-1041,card,92.28,EUR,DE,PL,2026-09-02,2026-09-02 04:45:03
TX-001113,ACC-1054,ACC-1098,wire,440.86,EUR,FR,IT,2026-09-02,2026-09-02 04:15:53
TX-001114,ACC-1019,ACC-1055,cash_deposit,417.55,EUR,NL,IT,2026-09-02,2026-09-02 13:51:21
TX-001115,ACC-1025,ACC-1082,wire,561.54,EUR,FR,IT,2026-09-02,2026-09-02 11:04:15
TX-001116,ACC-1049,ACC-1126,cash_deposit,1076.44,EUR,PL,DE,2026-09-02,2026-09-02 00:49:19
TX-001117,ACC-1044,ACC-1021,wire,351.97,EUR,FR,PL,2026-09-02,2026-09-02 02:22:33
TX-001118,ACC-1064,ACC-1046,wire,188.15,EUR,DE,NL,2026-09-02,2026-09-02 13:15:23
TX-001119,ACC-1090,ACC-1002,card,230.20,EUR,NL,ES,2026-09-02,2026-09-02 03:01:35
TX-001120,ACC-1103,ACC-1091,wire,66.27,EUR,FR,PL,2026-09-02,2026-09-02 04:22:27
TX-001121,ACC-1130,ACC-1140,cash_deposit,168.77,EUR,PL,PL,2026-09-02,2026-09-02 23:21:29
TX-001122,ACC-1051,ACC-1069,crypto,100.18,EUR,FR,IT,2026-09-02,2026-09-02 06:20:15
TX-001123,ACC-1022,ACC-1025,wire,250.56,EUR,FR,FR,2026-09-02,2026-09-02 14:57:06
TX-001124,ACC-1010,ACC-1054,wire,115.68,EUR,ES,FR,2026-09-02,2026-09-02 05:37:47
TX-001125,ACC-1034,ACC-1026,card,626.63,EUR,FR,PL,2026-09-02,2026-09-02 08:55:23
TX-001126,ACC-1032,ACC-1045,wire,22.91,EUR,DE,FR,2026-09-02,2026-09-02 22:03:41
TX-001127,ACC-1118,ACC-1055,wire,386.25,EUR,FR,IT,2026-09-02,2026-09-02 21:54:15
TX-001128,ACC-1100,ACC-1042,cash_deposit,212.34,EUR,PL,ES,2026-09-02,2026-09-02 11:46:29
TX-001129,ACC-1094,ACC-1039,wire,23.27,EUR,ES,FR,2026-09-02,2026-09-02 06:34:38
TX-001130,ACC-1028,ACC-1086,crypto,155.07,EUR,FR,NL,2026-09-02,2026-09-02 12:06:00
TX-001131,ACC-1024,ACC-1008,wire,129.41,EUR,ES,NL,2026-09-02,2026-09-02 15:31:44
TX-001132,ACC-1044,ACC-1124,wire,78.35,EUR,FR,ES,2026-09-02,2026-09-02 10:32:56
TX-001133,ACC-1079,ACC-1138,wire,115.84,EUR,IT,IT,2026-09-02,2026-09-02 01:16:57
TX-001134,ACC-1103,ACC-1074,wire,98.26,EUR,FR,ES,2026-09-02,2026-09-02 21:15:06
TX-001135,ACC-1068,ACC-1119,card,14.31,EUR,PL,PL,2026-09-02,2026-09-02 11:47:34
TX-001136,ACC-1127,ACC-1139,wire,98.17,EUR,DE,FR,2026-09-02,2026-09-02 20:54:29
TX-001137,ACC-1003,ACC-1056,wire,53.71,EUR,IT,DE,2026-09-02,2026-09-02 13:30:46
TX-001138,ACC-1036,ACC-1128,card,241.00,EUR,ES,ES,2026-09-02,2026-09-02 00:01:17
TX-001139,ACC-1055,ACC-1133,cash_deposit,120.01,EUR,IT,IT,2026-09-02,2026-09-02 12:07:51
TX-001140,ACC-1083,ACC-1069,crypto,358.65,EUR,NL,IT,2026-09-02,2026-09-02 08:49:58
TX-001141,ACC-1106,ACC-1146,wire,244.63,EUR,NL,NL,2026-09-02,2026-09-02 16:31:39
TX-001142,ACC-1058,ACC-1117,card,114.95,EUR,NL,IT,2026-09-02,2026-09-02 00:54:30
