TRANSFER_ID,PAYER_ACCOUNT,PAYEE_ACCOUNT,CHANNEL,AMOUNT,CURRENCY,PAYER_COUNTRY,PAYEE_COUNTRY,BOOKED_DATE,BOOKED_AT
TX-001561,ACC-1131,ACC-1010,wire,79.51,EUR,FR,ES,2026-09-03,2026-09-03 05:20:03
TX-001562,ACC-1008,ACC-1041,card,56.97,EUR,NL,PL,2026-09-03,2026-09-03 13:26:21
TX-001563,ACC-1050,ACC-1077,wire,334.93,EUR,PL,IT,2026-09-03,2026-09-03 09:59:14
TX-001564,ACC-1118,ACC-1068,card,79.10,EUR,FR,PL,2026-09-03,2026-09-03 10:06:07
TX-001565,ACC-1081,ACC-1111,card,157.91,EUR,NL,IT,2026-09-03,2026-09-03 01:39:25
TX-001566,ACC-1122,ACC-1000,wire,100.12,EUR,IT,NL,2026-09-03,2026-09-03 07:52:43
TX-001567,ACC-1051,ACC-1145,cash_deposit,132.02,EUR,FR,FR,2026-09-03,2026-09-03 20:31:13
TX-001568,ACC-1008,ACC-1085,card,54.20,EUR,NL,ES,2026-09-03,2026-09-03 06:26:42
TX-001569,ACC-1061,ACC-1068,cash_deposit,81.23,EUR,FR,PL,2026-09-03,2026-09-03 03:01:48
TX-001570,ACC-1074,ACC-1112,card,289.56,EUR,ES,DE,2026-09-03,2026-09-03 23:30:01
TX-001571,ACC-1077,ACC-1063,card,1213.16,EUR,IT,ES,2026-09-03,2026-09-03 16:02:14
TX-001572,ACC-1065,ACC-1081,wire,162.66,EUR,FR,NL,2026-09-03,2026-09-03 03:56:07
TX-001573,ACC-1025,ACC-1050,wire,81.04,EUR,FR,PL,2026-09-03,2026-09-03 13:02:34
TX-001574,ACC-1072,ACC-1125,wire,222.26,EUR,IT,DE,2026-09-03,2026-09-03 21:55:49
TX-001575,ACC-1142,ACC-1008,wire,81.32,EUR,DE,NL,2026-09-03,2026-09-03 21:29:21
TX-001576,ACC-1080,ACC-1117,card,143.25,EUR,NL,IT,2026-09-03,2026-09-03 14:54:00
TX-001577,ACC-1096,ACC-1105,wire,121.42,EUR,FR,NL,2026-09-03,2026-09-03 15:36:12
TX-001578,ACC-1041,ACC-1112,wire,71.88,EUR,PL,DE,2026-09-03,2026-09-03 05:13:51
TX-001579,ACC-1037,ACC-1015,cash_deposit,377.48,EUR,IT,DE,2026-09-03,2026-09-03 21:46:13
TX-001580,ACC-1068,ACC-1104,wire,88.17,EUR,PL,PL,2026-09-03,2026-09-03 13:18:31
TX-001581,ACC-1078,ACC-1059,card,64.98,EUR,IT,PL,2026-09-03,2026-09-03 12:06:50
TX-001582,ACC-1041,ACC-1032,card,104.11,EUR,PL,DE,2026-09-03,2026-09-03 17:06:24
TX-001583,ACC-1023,ACC-1047,card,32.94,EUR,FR,IT,2026-09-03,2026-09-03 04:53:50
TX-001584,ACC-1046,ACC-1029,wire,392.67,EUR,NL,FR,2026-09-03,2026-09-03 16:19:04
TX-001585,ACC-1148,ACC-1034,wire,89.06,EUR,PL,FR,2026-09-03,2026-09-03 04:50:29
TX-001586,ACC-1010,ACC-1136,wire,35.21,EUR,ES,ES,2026-09-03,2026-09-03 03:51:38
TX-001587,ACC-1114,ACC-1117,card,402.03,EUR,PL,IT,2026-09-03,2026-09-03 10:56:34
TX-001588,ACC-1126,ACC-1148,wire,273.63,EUR,DE,PL,2026-09-03,2026-09-03 07:26:08
TX-001589,ACC-1090,ACC-1061,wire,490.48,EUR,NL,FR,2026-09-03,2026-09-03 13:27:22
TX-001590,ACC-1136,ACC-1113,wire,355.94,EUR,ES,ES,2026-09-03,2026-09-03 04:40:23
TX-001591,ACC-1087,ACC-1107,cash_deposit,43.56,EUR,PL,DE,2026-09-03,2026-09-03 18:58:15
TX-001592,ACC-1017,ACC-1026,card,310.30,EUR,IT,PL,2026-09-03,2026-09-03 22:20:25
TX-001593,ACC-1043,ACC-1079,crypto,307.91,EUR,IT,IT,2026-09-03,2026-09-03 19:17:16
TX-001594,ACC-1111,ACC-1019,card,58.61,EUR,IT,NL,2026-09-03,2026-09-03 09:23:59
TX-001595,ACC-1097,ACC-1065,cash_deposit,107.04,EUR,FR,FR,2026-09-03,2026-09-03 22:51:17
TX-001596,ACC-1052,ACC-1044,card,83.54,EUR,DE,FR,2026-09-03,2026-09-03 01:56:30
TX-001597,ACC-1123,ACC-1131,wire,277.22,EUR,ES,FR,2026-09-03,2026-09-03 13:30:58
TX-001598,ACC-1147,ACC-1021,crypto,526.35,EUR,DE,PL,2026-09-03,2026-09-03 16:15:31
TX-001599,ACC-1045,ACC-1044,wire,115.17,EUR,FR,FR,2026-09-03,2026-09-03 20:39:13
TX-001600,ACC-1095,ACC-1027,cash_deposit,41.94,EUR,IT,ES,2026-09-03,2026-09-03 17:19:50
TX-001601,ACC-1071,ACC-1127,card,129.53,EUR,NL,DE,2026-09-03,2026-09-03 22:04:07
TX-001602,ACC-1070,ACC-1108,card,95.64,EUR,ES,NL,2026-09-03,2026-09-03 10:29:30
TX-001603,ACC-1129,ACC-1142,card,595.93,EUR,PL,DE,2026-09-03,2026-09-03 23:01:08
TX-001604,ACC-1104,ACC-1103,card,539.40,EUR,PL,FR,2026-09-03,2026-09-03 01:31:32
TX-001605,ACC-1034,ACC-1009,wire,88.28,EUR,FR,DE,2026-09-03,2026-09-03 15:12:35
TX-001606,ACC-1120,ACC-1040,crypto,58.86,EUR,FR,IT,2026-09-03,2026-09-03 12:41:18
TX-001607,ACC-1119,ACC-1094,card,77.98,EUR,PL,ES,2026-09-03,2026-09-03 07:14:39
TX-001608,ACC-1096,ACC-1121,wire,270.69,EUR,FR,DE,2026-09-03,2026-09-03 15:01:44
TX-001609,ACC-1114,ACC-1136,wire,176.62,EUR,PL,ES,2026-09-03,2026-09-03 06:29:39
TX-001610,ACC-1044,ACC-1108,cash_deposit,39.67,EUR,FR,NL,2026-09-03,2026-09-03 15:04:43
TX-001611,ACC-1132,ACC-1054,wire,252.87,EUR,FR,FR,2026-09-03,2026-09-03 18:34:28
TX-001612,ACC-1000,ACC-1131,card,57.25,EUR,NL,FR,2026-09-03,2026-09-03 03:16:47
TX-001613,ACC-1016,ACC-1083,card,191.89,EUR,ES,NL,2026-09-03,2026-09-03 06:00:10
TX-001614,ACC-1027,ACC-1001,wire,607.60,EUR,ES,FR,2026-09-03,2026-09-03 03:01:49
TX-001615,ACC-1119,ACC-1060,wire,48.82,EUR,PL,NL,2026-09-03,2026-09-03 12:35:15
TX-001616,ACC-1144,ACC-1117,card,150.95,EUR,FR,IT,2026-09-03,2026-09-03 10:01:01
TX-001617,ACC-1122,ACC-1076,wire,146.72,EUR,IT,NL,2026-09-03,2026-09-03 08:35:08
TX-001618,ACC-1137,ACC-1008,wire,71.64,EUR,IT,NL,2026-09-03,2026-09-03 03:48:26
TX-001619,ACC-1144,ACC-1087,wire,149.45,EUR,FR,PL,2026-09-03,2026-09-03 17:51:23
TX-001620,ACC-1037,ACC-1123,wire,35.90,EUR,IT,ES,2026-09-03,2026-09-03 02:49:17
TX-001621,ACC-1130,ACC-1022,card,89.57,EUR,PL,FR,2026-09-03,2026-09-03 10:44:38
TX-001622,ACC-1143,ACC-1069,cash_deposit,196.50,EUR,PL,IT,2026-09-03,2026-09-03 19:01:19
TX-001623,ACC-1007,ACC-1120,crypto,470.59,EUR,PL,FR,2026-09-03,2026-09-03 23:20:43
TX-001624,ACC-1059,ACC-1067,cash_deposit,269.95,EUR,PL,FR,2026-09-03,2026-09-03 11:42:10
TX-001625,ACC-1046,ACC-1022,card,237.90,EUR,NL,FR,2026-09-03,2026-09-03 14:54:17
TX-001626,ACC-1067,ACC-1047,card,416.16,EUR,FR,IT,2026-09-03,2026-09-03 08:55:19
TX-001627,ACC-1011,ACC-1088,card,1144.52,EUR,NL,ES,2026-09-03,2026-09-03 13:11:39
TX-001628,ACC-1065,ACC-1133,wire,134.91,EUR,FR,IT,2026-09-03,2026-09-03 19:26:37
TX-001629,ACC-1112,ACC-1100,card,88.85,EUR,DE,PL,2026-09-03,2026-09-03 15:11:52
TX-001630,ACC-1068,ACC-1123,card,189.61,EUR,PL,ES,2026-09-03,2026-09-03 07:07:14
TX-001631,ACC-1034,ACC-1035,crypto,496.41,EUR,FR,ES,2026-09-03,2026-09-03 10:44:28
TX-001632,ACC-1112,ACC-1134,card,293.69,EUR,DE,IT,2026-09-03,2026-09-03 12:42:38
TX-001633,ACC-1069,ACC-1129,wire,37.02,EUR,IT,PL,2026-09-03,2026-09-03 04:41:41
TX-001634,ACC-1113,ACC-1023,cash_deposit,38.88,EUR,ES,FR,2026-09-03,2026-09-03 11:01:33
TX-001635,ACC-1111,ACC-1124,wire,78.80,EUR,IT,ES,2026-09-03,2026-09-03 12:50:48
TX-001636,ACC-1144,ACC-1147,card,297.53,EUR,FR,DE,2026-09-03,2026-09-03 06:51:29
TX-001637,ACC-1008,ACC-1009,wire,45.47,EUR,NL,DE,2026-09-03,2026-09-03 18:04:06
TX-001638,ACC-1088,ACC-1058,wire,187.95,EUR,ES,NL,2026-09-03,2026-09-03 18:31:30
TX-001639,ACC-1123,ACC-1084,cash_deposit,666.14,EUR,ES,NL,2026-09-03,2026-09-03 12:08:05
TX-001640,ACC-1032,ACC-1043,wire,406.54,EUR,DE,IT,2026-09-03,2026-09-03 01:11:29
TX-001641,ACC-1108,ACC-1077,wire,71.09,EUR,NL,IT,2026-09-03,2026-09-03 16:06:55
TX-001642,ACC-1133,ACC-1081,wire,95.34,EUR,IT,NL,2026-09-03,2026-09-03 02:07:27
TX-001643,ACC-1013,ACC-1073,card,725.69,EUR,ES,ES,2026-09-03,2026-09-03 10:54:26
TX-001644,ACC-1062,ACC-1074,card,242.88,EUR,PL,ES,2026-09-03,2026-09-03 09:34:57
TX-001645,ACC-1008,ACC-1016,crypto,182.61,EUR,NL,ES,2026-09-03,2026-09-03 20:38:02
TX-001646,ACC-1145,ACC-1132,card,83.49,EUR,FR,FR,2026-09-03,2026-09-03 05:34:34
TX-001647,ACC-1147,ACC-1135,card,97.92,EUR,DE,DE,2026-09-03,2026-09-03 01:59:15
TX-001648,ACC-1110,ACC-1102,cash_deposit,1069.23,EUR,IT,NL,2026-09-03,2026-09-03 17:20:45
TX-001649,ACC-1055,ACC-1094,wire,259.46,EUR,IT,ES,2026-09-03,2026-09-03 00:44:57
TX-001650,ACC-1070,ACC-1134,wire,109.71,EUR,ES,IT,2026-09-03,2026-09-03 07:01:20
TX-001651,ACC-1043,ACC-1128,wire,122.78,EUR,IT,ES,2026-09-03,2026-09-03 16:32:50
TX-001652,ACC-1111,ACC-1141,wire,492.81,EUR,IT,ES,2026-09-03,2026-09-03 09:33:15
TX-001653,ACC-1004,ACC-1146,wire,68.20,EUR,PL,NL,2026-09-03,2026-09-03 12:31:22
TX-001654,ACC-1098,ACC-1047,wire,959.56,EUR,IT,IT,2026-09-03,2026-09-03 15:57:35
TX-001655,ACC-1063,ACC-1019,wire,287.08,EUR,ES,NL,2026-09-03,2026-09-03 12:07:50
TX-001656,ACC-1047,ACC-1063,cash_deposit,51.45,EUR,IT,ES,2026-09-03,2026-09-03 06:40:17
TX-001657,ACC-1133,ACC-1118,crypto,312.76,EUR,IT,FR,2026-09-03,2026-09-03 20:08:25
TX-001658,ACC-1070,ACC-1077,card,269.87,EUR,ES,IT,2026-09-03,2026-09-03 11:27:19
TX-001659,ACC-1125,ACC-1080,crypto,76.14,EUR,DE,NL,2026-09-03,2026-09-03 04:06:05
TX-001660,ACC-1131,ACC-1117,card,74.49,EUR,FR,IT,2026-09-03,2026-09-03 09:39:58
TX-001661,ACC-1021,ACC-1045,card,248.26,EUR,PL,FR,2026-09-03,2026-09-03 23:35:32
TX-001662,ACC-1066,ACC-1037,card,107.31,EUR,DE,IT,2026-09-03,2026-09-03 02:50:32
TX-001663,ACC-1108,ACC-1098,wire,37.68,EUR,NL,IT,2026-09-03,2026-09-03 13:45:32
TX-001664,ACC-1148,ACC-1022,card,490.92,EUR,PL,FR,2026-09-03,2026-09-03 02:00:35
TX-001665,ACC-1090,ACC-1051,card,88.85,EUR,NL,FR,2026-09-03,2026-09-03 01:43:52
TX-001666,ACC-1121,ACC-1054,card,118.49,EUR,DE,FR,2026-09-03,2026-09-03 23:24:27
TX-001667,ACC-1117,ACC-1084,wire,68.73,EUR,IT,NL,2026-09-03,2026-09-03 20:18:57
TX-001668,ACC-1012,ACC-1123,wire,272.36,EUR,NL,ES,2026-09-03,2026-09-03 18:22:53
TX-001669,ACC-1033,ACC-1027,card,428.14,EUR,ES,ES,2026-09-03,2026-09-03 09:10:50
TX-001670,ACC-1028,ACC-1040,wire,383.89,EUR,FR,IT,2026-09-03,2026-09-03 23:48:24
TX-001671,ACC-1068,ACC-1090,wire,367.55,EUR,PL,NL,2026-09-03,2026-09-03 02:04:39
TX-001672,ACC-1109,ACC-1046,crypto,243.13,EUR,PL,NL,2026-09-03,2026-09-03 18:38:09
TX-001673,ACC-1016,ACC-1087,cash_deposit,47.24,EUR,ES,PL,2026-09-03,2026-09-03 07:57:10
TX-001674,ACC-1018,ACC-1081,wire,41.06,EUR,FR,NL,2026-09-03,2026-09-03 07:49:52
TX-001675,ACC-1093,ACC-1000,crypto,570.43,EUR,NL,NL,2026-09-03,2026-09-03 14:34:18
TX-001676,ACC-1114,ACC-1128,crypto,390.26,EUR,PL,ES,2026-09-03,2026-09-03 08:17:06
TX-001677,ACC-1092,ACC-1061,crypto,96.46,EUR,IT,FR,2026-09-03,2026-09-03 10:40:01
TX-001678,ACC-1091,ACC-1057,wire,304.18,EUR,PL,ES,2026-09-03,2026-09-03 18:49:41
TX-001679,ACC-1061,ACC-1130,wire,53.99,EUR,FR,PL,2026-09-03,2026-09-03 16:07:04
TX-001680,ACC-1022,ACC-1031,cash_deposit,65.53,EUR,FR,PL,2026-09-03,2026-09-03 22:53:18
TX-001681,ACC-1084,ACC-1075,crypto,91.28,EUR,NL,PL,2026-09-03,2026-09-03 02:19:45
TX-001682,ACC-1063,ACC-1113,wire,138.94,EUR,ES,ES,2026-09-03,2026-09-03 12:23:37
TX-001683,ACC-1108,ACC-1118,card,85.18,EUR,NL,FR,2026-09-03,2026-09-03 03:00:01
TX-001684,ACC-1116,ACC-1011,crypto,36.46,EUR,DE,NL,2026-09-03,2026-09-03 00:01:51
TX-001685,ACC-1002,ACC-1127,card,118.76,EUR,ES,DE,2026-09-03,2026-09-03 20:15:11
TX-001686,ACC-1046,ACC-1030,wire,1325.73,EUR,NL,PL,2026-09-03,2026-09-03 09:52:29
TX-001687,ACC-1070,ACC-1140,wire,87.10,EUR,ES,PL,2026-09-03,2026-09-03 22:51:13
TX-001688,ACC-1129,ACC-1136,card,79.11,EUR,PL,ES,2026-09-03,2026-09-03 03:51:21
TX-001689,ACC-1096,ACC-1012,card,124.60,EUR,FR,NL,2026-09-03,2026-09-03 19:53:32
TX-001690,ACC-1038,ACC-1099,wire,52.94,EUR,NL,PL,2026-09-03,2026-09-03 04:05:15
TX-001691,ACC-1121,ACC-1081,card,592.01,EUR,DE,NL,2026-09-03,2026-09-03 10:15:18
TX-001692,ACC-1135,ACC-1019,wire,157.39,EUR,DE,NL,2026-09-03,2026-09-03 11:34:31
TX-001693,ACC-1050,ACC-1076,wire,506.75,EUR,PL,NL,2026-09-03,2026-09-03 03:51:07
TX-001694,ACC-1051,ACC-1038,card,61.06,EUR,FR,NL,2026-09-03,2026-09-03 11:01:24
TX-001695,ACC-1025,ACC-1089,card,129.44,EUR,FR,NL,2026-09-03,2026-09-03 12:00:29
TX-001696,ACC-1126,ACC-1058,wire,286.09,EUR,DE,NL,2026-09-03,2026-09-03 22:18:38
TX-001697,ACC-1066,ACC-1131,wire,53.65,EUR,DE,FR,2026-09-03,2026-09-03 21:28:24
TX-001698,ACC-1093,ACC-1013,cash_deposit,222.39,EUR,NL,ES,2026-09-03,2026-09-03 16:31:16
TX-001699,ACC-1039,ACC-1036,wire,102.14,EUR,FR,ES,2026-09-03,2026-09-03 05:49:54
TX-001700,ACC-1073,ACC-1090,card,131.21,EUR,ES,NL,2026-09-03,2026-09-03 18:51:28
TX-001701,ACC-1049,ACC-1044,card,156.57,EUR,PL,FR,2026-09-03,2026-09-03 10:49:28
TX-001702,ACC-1084,ACC-1121,wire,173.98,EUR,NL,DE,2026-09-03,2026-09-03 01:43:47
TX-001703,ACC-1106,ACC-1043,card,193.83,EUR,NL,IT,2026-09-03,2026-09-03 16:14:01
TX-001704,ACC-1059,ACC-1137,cash_deposit,26.26,EUR,PL,IT,2026-09-03,2026-09-03 19:36:03
TX-001705,ACC-1145,ACC-1032,wire,48.41,EUR,FR,DE,2026-09-03,2026-09-03 08:06:44
TX-001706,ACC-1088,ACC-1132,card,15.41,EUR,ES,FR,2026-09-03,2026-09-03 15:58:19
TX-001707,ACC-1052,ACC-1127,wire,415.62,EUR,DE,DE,2026-09-03,2026-09-03 22:35:59
TX-001708,ACC-1077,ACC-1145,wire,353.32,EUR,IT,FR,2026-09-03,2026-09-03 12:35:34
TX-001709,ACC-1118,ACC-1045,wire,198.12,EUR,FR,FR,2026-09-03,2026-09-03 09:27:37
TX-001710,ACC-1125,ACC-1120,wire,93.85,EUR,DE,FR,2026-09-03,2026-09-03 15:53:41
TX-001711,ACC-1088,ACC-1030,card,68.38,EUR,ES,PL,2026-09-03,2026-09-03 18:42:37
TX-001712,ACC-1005,ACC-1021,card,173.36,EUR,IT,PL,2026-09-03,2026-09-03 14:24:47
TX-001713,ACC-1149,ACC-1057,card,157.29,EUR,FR,ES,2026-09-03,2026-09-03 02:11:00
TX-001714,ACC-1055,ACC-1129,cash_deposit,80.53,EUR,IT,PL,2026-09-03,2026-09-03 19:51:14
TX-001715,ACC-1114,ACC-1140,card,205.70,EUR,PL,PL,2026-09-03,2026-09-03 11:50:59
TX-001716,ACC-1038,ACC-1031,card,120.10,EUR,NL,PL,2026-09-03,2026-09-03 13:04:32
TX-001717,ACC-1059,ACC-1061,wire,51.54,EUR,PL,FR,2026-09-03,2026-09-03 08:03:30
TX-001718,ACC-1082,ACC-1143,card,51.78,EUR,IT,PL,2026-09-03,2026-09-03 04:32:55
TX-001719,ACC-1145,ACC-1069,wire,157.14,EUR,FR,IT,2026-09-03,2026-09-03 01:29:43
TX-001720,ACC-1000,ACC-1095,wire,90.92,EUR,NL,IT,2026-09-03,2026-09-03 12:33:11
TX-001721,ACC-1019,ACC-1022,crypto,90.13,EUR,NL,FR,2026-09-03,2026-09-03 14:56:17
TX-001722,ACC-1137,ACC-1074,card,63.12,EUR,IT,ES,2026-09-03,2026-09-03 08:43:27
TX-001723,ACC-1081,ACC-1110,card,72.74,EUR,NL,IT,2026-09-03,2026-09-03 20:50:03
TX-001724,ACC-1026,ACC-1093,card,153.03,EUR,PL,NL,2026-09-03,2026-09-03 04:28:04
TX-001725,ACC-1043,ACC-1016,wire,17.26,EUR,IT,ES,2026-09-03,2026-09-03 23:30:17
TX-001726,ACC-1135,ACC-1043,card,199.92,EUR,DE,IT,2026-09-03,2026-09-03 06:59:28
TX-001727,ACC-1085,ACC-1047,crypto,308.15,EUR,ES,IT,2026-09-03,2026-09-03 23:17:49
TX-001728,ACC-1136,ACC-1006,card,69.84,EUR,ES,ES,2026-09-03,2026-09-03 03:25:37
TX-001729,ACC-1110,ACC-1103,card,70.29,EUR,IT,FR,2026-09-03,2026-09-03 11:59:20
TX-001730,ACC-1145,ACC-1073,card,79.57,EUR,FR,ES,2026-09-03,2026-09-03 04:09:56
TX-001731,ACC-1022,ACC-1072,card,17.08,EUR,FR,IT,2026-09-03,2026-09-03 20:29:11
TX-001732,ACC-1080,ACC-1047,card,114.07,EUR,NL,IT,2026-09-03,2026-09-03 13:09:38
TX-001733,ACC-1128,ACC-1016,wire,178.46,EUR,ES,ES,2026-09-03,2026-09-03 08:20:00
TX-001734,ACC-1051,ACC-1107,wire,115.05,EUR,FR,DE,2026-09-03,2026-09-03 10:21:49
TX-001735,ACC-1027,ACC-1033,wire,177.69,EUR,ES,ES,2026-09-03,2026-09-03 17:30:59
TX-001736,ACC-1126,ACC-1139,card,173.12,EUR,DE,FR,2026-09-03,2026-09-03 04:41:16
TX-001737,ACC-1089,ACC-1101,cash_deposit,214.61,EUR,NL,PL,2026-09-03,2026-09-03 14:10:49
TX-001738,ACC-1040,ACC-1149,wire,257.95,EUR,IT,FR,2026-09-03,2026-09-03 01:20:36
TX-001739,ACC-1129,ACC-1136,cash_deposit,179.93,EUR,PL,ES,2026-09-03,2026-09-03 10:40:13
TX-001740,ACC-1097,ACC-1069,crypto,66.55,EUR,FR,IT,2026-09-03,2026-09-03 05:12:05
TX-001741,ACC-1111,ACC-1089,wire,123.50,EUR,IT,NL,2026-09-03,2026-09-03 11:32:13
TX-001742,ACC-1047,ACC-1074,card,353.09,EUR,IT,ES,2026-09-03,2026-09-03 01:53:09
TX-001743,ACC-1024,ACC-1069,wire,159.71,EUR,ES,IT,2026-09-03,2026-09-03 01:53:07
TX-001744,ACC-1084,ACC-1107,wire,155.65,EUR,NL,DE,2026-09-03,2026-09-03 09:44:33
TX-001745,ACC-1019,ACC-1075,card,1096.48,EUR,NL,PL,2026-09-03,2026-09-03 17:58:27
TX-001746,ACC-1115,ACC-1019,cash_deposit,73.45,EUR,ES,NL,2026-09-03,2026-09-03 17:57:56
TX-001747,ACC-1037,ACC-1015,crypto,76.46,EUR,IT,DE,2026-09-03,2026-09-03 17:08:12
TX-001748,ACC-1044,ACC-1093,wire,348.28,EUR,FR,NL,2026-09-03,2026-09-03 19:44:16
TX-001749,ACC-1058,ACC-1053,card,17.98,EUR,NL,DE,2026-09-03,2026-09-03 22:06:13
TX-001750,ACC-1135,ACC-1037,card,65.96,EUR,DE,IT,2026-09-03,2026-09-03 08:02:37
TX-001751,ACC-1054,ACC-1112,wire,301.41,EUR,FR,DE,2026-09-03,2026-09-03 07:49:19
TX-001752,ACC-1086,ACC-1101,wire,926.32,EUR,NL,PL,2026-09-03,2026-09-03 09:53:30
TX-001753,ACC-1117,ACC-1144,card,306.25,EUR,IT,FR,2026-09-03,2026-09-03 15:47:56
TX-001754,ACC-1085,ACC-1016,card,58.75,EUR,ES,ES,2026-09-03,2026-09-03 06:52:48
TX-001755,ACC-1140,ACC-1134,card,322.21,EUR,PL,IT,2026-09-03,2026-09-03 08:55:11
TX-001756,ACC-1109,ACC-1108,wire,312.20,EUR,PL,NL,2026-09-03,2026-09-03 19:46:21
TX-001757,ACC-1146,ACC-1049,cash_deposit,421.07,EUR,NL,PL,2026-09-03,2026-09-03 22:41:33
TX-001758,ACC-1032,ACC-1011,card,386.13,EUR,DE,NL,2026-09-03,2026-09-03 19:18:08
TX-001759,ACC-1067,ACC-1096,cash_deposit,46.61,EUR,FR,FR,2026-09-03,2026-09-03 09:40:41
TX-001760,ACC-1043,ACC-1048,card,114.92,EUR,IT,PL,2026-09-03,2026-09-03 09:25:12
TX-001761,ACC-1120,ACC-1149,card,212.73,EUR,FR,FR,2026-09-03,2026-09-03 02:44:34
TX-001762,ACC-1075,ACC-1040,cash_deposit,700.66,EUR,PL,IT,2026-09-03,2026-09-03 07:06:41
TX-001763,ACC-1015,ACC-1042,card,103.88,EUR,DE,ES,2026-09-03,2026-09-03 09:36:53
TX-001764,ACC-1071,ACC-1121,wire,124.66,EUR,NL,DE,2026-09-03,2026-09-03 20:31:52
TX-001765,ACC-1100,ACC-1034,card,393.34,EUR,PL,FR,2026-09-03,2026-09-03 01:14:11
TX-001766,ACC-1015,ACC-1011,card,41.03,EUR,DE,NL,2026-09-03,2026-09-03 19:56:34
TX-001767,ACC-1018,ACC-1091,card,21.95,EUR,FR,PL,2026-09-03,2026-09-03 08:19:46
TX-001768,ACC-1066,ACC-1141,wire,54.21,EUR,DE,ES,2026-09-03,2026-09-03 12:36:18
TX-001769,ACC-1086,ACC-1108,wire,358.90,EUR,NL,NL,2026-09-03,2026-09-03 01:34:05
TX-001770,ACC-1092,ACC-1122,card,603.34,EUR,IT,IT,2026-09-03,2026-09-03 22:04:26
TX-001771,ACC-1130,ACC-1031,cash_deposit,527.25,EUR,PL,PL,2026-09-03,2026-09-03 07:53:36
TX-001772,ACC-1137,ACC-1134,wire,173.93,EUR,IT,IT,2026-09-03,2026-09-03 20:11:36
TX-001773,ACC-1061,ACC-1036,card,102.27,EUR,FR,ES,2026-09-03,2026-09-03 19:02:18
TX-001774,ACC-1007,ACC-1097,wire,286.28,EUR,PL,FR,2026-09-03,2026-09-03 23:42:01
TX-001775,ACC-1124,ACC-1147,cash_deposit,53.23,EUR,ES,DE,2026-09-03,2026-09-03 08:45:45
TX-001776,ACC-1092,ACC-1005,card,184.03,EUR,IT,IT,2026-09-03,2026-09-03 12:14:11
TX-001777,ACC-1003,ACC-1013,cash_deposit,67.23,EUR,IT,ES,2026-09-03,2026-09-03 17:40:46
TX-001778,ACC-1022,ACC-1089,cash_deposit,125.31,EUR,FR,NL,2026-09-03,2026-09-03 15:42:27
TX-001779,ACC-1086,ACC-1026,card,340.15,EUR,NL,PL,2026-09-03,2026-09-03 05:01:49
TX-001780,ACC-1123,ACC-1137,crypto,68.76,EUR,ES,IT,2026-09-03,2026-09-03 08:10:45
TX-001781,ACC-1000,ACC-1143,wire,161.06,EUR,NL,PL,2026-09-03,2026-09-03 04:05:33
TX-001782,ACC-1074,ACC-1050,crypto,54.07,EUR,ES,PL,2026-09-03,2026-09-03 19:15:28
TX-001783,ACC-1109,ACC-1055,wire,912.35,EUR,PL,IT,2026-09-03,2026-09-03 23:47:43
TX-001784,ACC-1114,ACC-1081,wire,39.47,EUR,PL,NL,2026-09-03,2026-09-03 10:21:52
TX-001785,ACC-1024,ACC-1093,wire,55.39,EUR,ES,NL,2026-09-03,2026-09-03 05:57:11
TX-001786,ACC-1100,ACC-1041,card,232.35,EUR,PL,PL,2026-09-03,2026-09-03 12:55:41
TX-001787,ACC-1000,ACC-1005,wire,162.09,EUR,NL,IT,2026-09-03,2026-09-03 00:01:36
TX-001788,ACC-1078,ACC-1071,card,262.31,EUR,IT,NL,2026-09-03,2026-09-03 21:57:13
TX-001789,ACC-1004,ACC-1084,card,47.18,EUR,PL,NL,2026-09-03,2026-09-03 12:34:35
TX-001790,ACC-1122,ACC-1148,card,116.48,EUR,IT,PL,2026-09-03,2026-09-03 07:44:02
TX-001791,ACC-1031,ACC-1079,crypto,611.52,EUR,PL,IT,2026-09-03,2026-09-03 14:54:11
TX-001792,ACC-1008,ACC-1045,wire,280.46,EUR,NL,FR,2026-09-03,2026-09-03 23:17:08
TX-001793,ACC-1082,ACC-1051,crypto,58.10,EUR,IT,FR,2026-09-03,2026-09-03 01:26:51
TX-001794,ACC-1128,ACC-1035,wire,69.88,EUR,ES,ES,2026-09-03,2026-09-03 02:36:28
TX-001795,ACC-1027,ACC-1109,card,174.28,EUR,ES,PL,2026-09-03,2026-09-03 01:02:16
TX-001796,ACC-1056,ACC-1144,card,120.36,EUR,DE,FR,2026-09-03,2026-09-03 06:02:21
TX-001797,ACC-1005,ACC-1103,card,54.26,EUR,IT,FR,2026-09-03,2026-09-03 22:44:43
TX-001798,ACC-1102,ACC-1033,cash_deposit,49.03,EUR,NL,ES,2026-09-03,2026-09-03 00:57:46
TX-001799,ACC-1142,ACC-1120,wire,285.25,EUR,DE,FR,2026-09-03,2026-09-03 00:16:10
TX-001800,ACC-1079,ACC-1036,crypto,250.60,EUR,IT,ES,2026-09-03,2026-09-03 21:12:48
TX-001801,ACC-1020,ACC-1014,wire,67.37,EUR,IT,PL,2026-09-03,2026-09-03 11:01:44
TX-001802,ACC-1070,ACC-1080,cash_deposit,15.88,EUR,ES,NL,2026-09-03,2026-09-03 09:03:29
