TAP_FILE_ID,SENDER_PLMN,SENDER_NAME,RECIPIENT_PLMN,RECIPIENT_NAME,EVENT_TYPE,IMSI,CHARGED_UNITS,CHARGE_SDR,TAX_SDR,EVENT_DATE,EVENT_AT,SETTLEMENT_STATUS
TAP-20260901-00161,00111,Ivory Cellular,00105,Ember Networks,SMS_MO,001050000000013,11,0.6172,0.0926,2026-09-01,2026-09-01 10:56:00,ACCEPTED
TAP-20260901-00162,00107,Granite Mobile,00108,Harbor Wireless,MOC,001080000000001,6,2.4998,0.3750,2026-09-01,2026-09-01 23:08:32,ACCEPTED
TAP-20260901-00163,00119,Quartz Mobile,00106,Fjord Telecom,MOC,001060000000009,8,3.1933,0.4790,2026-09-01,2026-09-01 18:23:27,ACCEPTED
TAP-20260901-00164,00112,Juniper Mobile,00103,Cinder Wireless,GPRS,001030000000005,830,8.5927,1.2889,2026-09-01,2026-09-01 16:17:11,ACCEPTED
TAP-20260901-00165,00113,Kestrel Telecom,00102,Borealis Mobile,GPRS,001020000000002,133,1.3844,0.2077,2026-09-01,2026-09-01 23:27:58,ACCEPTED
TAP-20260901-00166,00111,Ivory Cellular,00101,Aurora Telecom,MOC,001010000000010,29,11.9242,1.7886,2026-09-01,2026-09-01 02:32:19,ACCEPTED
TAP-20260901-00167,00112,Juniper Mobile,00107,Granite Mobile,MTC,001070000000008,28,4.8846,0.7327,2026-09-01,2026-09-01 17:57:36,ACCEPTED
TAP-20260901-00168,00119,Quartz Mobile,00106,Fjord Telecom,GPRS,001060000000008,595,6.4702,0.9705,2026-09-01,2026-09-01 11:50:50,ACCEPTED
TAP-20260901-00169,00111,Ivory Cellular,00102,Borealis Mobile,MTC,001020000000002,16,3.0281,0.4542,2026-09-01,2026-09-01 10:47:40,ACCEPTED
TAP-20260901-00170,00107,Granite Mobile,00105,Ember Networks,MOC,001050000000007,21,9.3546,1.4032,2026-09-01,2026-09-01 19:04:41,ACCEPTED
TAP-20260901-00171,00114,Lumen Wireless,00102,Borealis Mobile,GPRS,001020000000010,336,3.9248,0.5887,2026-09-01,2026-09-01 23:46:14,ACCEPTED
TAP-20260901-00172,00114,Lumen Wireless,00102,Borealis Mobile,GPRS,001020000000013,23,0.2352,0.0353,2026-09-01,2026-09-01 13:21:14,ACCEPTED
TAP-20260901-00173,00106,Fjord Telecom,00119,Quartz Mobile,MTC,001190000000003,13,2.4768,0.3715,2026-09-01,2026-09-01 03:48:49,ACCEPTED
TAP-20260901-00174,00107,Granite Mobile,00108,Harbor Wireless,MTC,001080000000015,17,3.1948,0.4792,2026-09-01,2026-09-01 06:10:09,ACCEPTED
TAP-20260901-00175,00106,Fjord Telecom,00119,Quartz Mobile,MOC,001190000000004,15,6.3657,0.9549,2026-09-01,2026-09-01 05:49:20,ACCEPTED
TAP-20260901-00176,00106,Fjord Telecom,00119,Quartz Mobile,GPRS,001190000000001,387,3.9740,0.5961,2026-09-01,2026-09-01 04:46:45,ACCEPTED
TAP-20260901-00177,00116,Northwind Mobile,00105,Ember Networks,MOC,001050000000004,9,3.6864,0.5530,2026-09-01,2026-09-01 04:57:11,ACCEPTED
TAP-20260901-00178,00116,Northwind Mobile,00105,Ember Networks,MTC,001050000000007,8,1.4753,0.2213,2026-09-01,2026-09-01 17:59:58,ACCEPTED
TAP-20260901-00179,00102,Borealis Mobile,00114,Lumen Wireless,MOC,001140000000013,35,14.3266,2.1490,2026-09-01,2026-09-01 18:20:37,ACCEPTED
TAP-20260901-00180,00108,Harbor Wireless,00107,Granite Mobile,MTC,001070000000005,6,1.0640,0.1596,2026-09-01,2026-09-01 00:16:45,ACCEPTED
TAP-20260901-00181,00106,Fjord Telecom,00119,Quartz Mobile,GPRS,001190000000012,95,0.9682,0.1452,2026-09-01,2026-09-01 19:34:25,ACCEPTED
TAP-20260901-00182,00101,Aurora Telecom,00116,Northwind Mobile,MOC,001160000000009,1,0.3960,0.0594,2026-09-01,2026-09-01 00:47:04,ACCEPTED
TAP-20260901-00183,00116,Northwind Mobile,00105,Ember Networks,MTC,001050000000015,2,0.3398,0.0510,2026-09-01,2026-09-01 05:25:28,ACCEPTED
TAP-20260901-00184,00114,Lumen Wireless,00106,Fjord Telecom,SMS_MO,001060000000001,2,0.1161,0.0174,2026-09-01,2026-09-01 07:20:15,ACCEPTED
TAP-20260901-00185,00111,Ivory Cellular,00102,Borealis Mobile,MOC,001020000000002,2,0.9022,0.1353,2026-09-01,2026-09-01 01:47:12,ACCEPTED
TAP-20260901-00186,00116,Northwind Mobile,00101,Aurora Telecom,MTC,001010000000004,33,5.6297,0.8445,2026-09-01,2026-09-01 09:17:46,ACCEPTED
TAP-20260901-00187,00106,Fjord Telecom,00119,Quartz Mobile,GPRS,001190000000014,873,9.8872,1.4831,2026-09-01,2026-09-01 20:05:59,DISPUTED
TAP-20260901-00188,00119,Quartz Mobile,00106,Fjord Telecom,MTC,001060000000004,26,4.7526,0.7129,2026-09-01,2026-09-01 10:23:02,ACCEPTED
TAP-20260901-00189,00111,Ivory Cellular,00101,Aurora Telecom,MTC,001010000000015,23,4.3706,0.6556,2026-09-01,2026-09-01 18:07:41,ACCEPTED
TAP-20260901-00190,00106,Fjord Telecom,00119,Quartz Mobile,MTC,001190000000013,4,0.7741,0.1161,2026-09-01,2026-09-01 05:36:09,ACCEPTED
TAP-20260901-00191,00111,Ivory Cellular,00102,Borealis Mobile,GPRS,001020000000010,203,2.2774,0.3416,2026-09-01,2026-09-01 08:00:06,ACCEPTED
TAP-20260901-00192,00113,Kestrel Telecom,00104,Delta Cell,MOC,001040000000001,27,11.3323,1.6998,2026-09-01,2026-09-01 13:12:00,REJECTED
TAP-20260901-00193,00106,Fjord Telecom,00119,Quartz Mobile,MOC,001190000000001,24,10.4827,1.5724,2026-09-01,2026-09-01 05:59:55,ACCEPTED
TAP-20260901-00194,00104,Delta Cell,00113,Kestrel Telecom,MOC,001130000000010,30,12.1342,1.8201,2026-09-01,2026-09-01 13:02:46,ACCEPTED
TAP-20260901-00195,00107,Granite Mobile,00108,Harbor Wireless,MOC,001080000000001,17,7.2560,1.0884,2026-09-01,2026-09-01 15:04:52,ACCEPTED
TAP-20260901-00196,00106,Fjord Telecom,00119,Quartz Mobile,MOC,001190000000004,1,0.3866,0.0580,2026-09-01,2026-09-01 01:53:13,ACCEPTED
TAP-20260901-00197,00119,Quartz Mobile,00106,Fjord Telecom,MTC,001060000000002,11,1.8712,0.2807,2026-09-01,2026-09-01 06:39:18,ACCEPTED
TAP-20260901-00198,00112,Juniper Mobile,00101,Aurora Telecom,GPRS,001010000000011,337,3.5874,0.5381,2026-09-01,2026-09-01 20:13:36,ACCEPTED
TAP-20260901-00199,00107,Granite Mobile,00108,Harbor Wireless,SMS_MO,001080000000014,4,0.2322,0.0348,2026-09-01,2026-09-01 11:18:37,ACCEPTED
TAP-20260901-00200,00108,Harbor Wireless,00107,Granite Mobile,GPRS,001070000000005,754,7.9213,1.1882,2026-09-01,2026-09-01 03:17:49,ACCEPTED
TAP-20260901-00201,00116,Northwind Mobile,00103,Cinder Wireless,SMS_MO,001030000000011,7,0.4195,0.0629,2026-09-01,2026-09-01 10:32:11,ACCEPTED
TAP-20260901-00202,00112,Juniper Mobile,00101,Aurora Telecom,GPRS,001010000000001,878,9.4396,1.4159,2026-09-01,2026-09-01 01:24:18,ACCEPTED
TAP-20260901-00203,00103,Cinder Wireless,00112,Juniper Mobile,MOC,001120000000001,5,2.0469,0.3070,2026-09-01,2026-09-01 18:56:48,ACCEPTED
TAP-20260901-00204,00104,Delta Cell,00113,Kestrel Telecom,MTC,001130000000007,37,6.9071,1.0361,2026-09-01,2026-09-01 19:49:42,ACCEPTED
TAP-20260901-00205,00114,Lumen Wireless,00102,Borealis Mobile,SMS_MO,001020000000011,9,0.5239,0.0786,2026-09-01,2026-09-01 10:40:39,DISPUTED
TAP-20260901-00206,00111,Ivory Cellular,00102,Borealis Mobile,GPRS,001020000000011,693,7.5549,1.1332,2026-09-01,2026-09-01 00:14:27,ACCEPTED
TAP-20260901-00207,00112,Juniper Mobile,00103,Cinder Wireless,GPRS,001030000000003,554,6.3276,0.9491,2026-09-01,2026-09-01 05:10:34,ACCEPTED
TAP-20260901-00208,00111,Ivory Cellular,00102,Borealis Mobile,MTC,001020000000001,28,4.7895,0.7184,2026-09-01,2026-09-01 19:33:52,ACCEPTED
TAP-20260901-00209,00106,Fjord Telecom,00119,Quartz Mobile,GPRS,001190000000005,8,0.0905,0.0136,2026-09-01,2026-09-01 11:04:45,ACCEPTED
TAP-20260901-00210,00119,Quartz Mobile,00106,Fjord Telecom,MOC,001060000000015,21,8.9006,1.3351,2026-09-01,2026-09-01 19:45:35,ACCEPTED
TAP-20260901-00211,00112,Juniper Mobile,00103,Cinder Wireless,MOC,001030000000001,9,3.4963,0.5244,2026-09-01,2026-09-01 13:25:14,ACCEPTED
TAP-20260901-00212,00106,Fjord Telecom,00119,Quartz Mobile,GPRS,001190000000001,571,5.9314,0.8897,2026-09-01,2026-09-01 21:18:02,DISPUTED
TAP-20260901-00213,00106,Fjord Telecom,00119,Quartz Mobile,MOC,001190000000007,33,14.2395,2.1359,2026-09-01,2026-09-01 06:14:38,ACCEPTED
TAP-20260901-00214,00112,Juniper Mobile,00101,Aurora Telecom,GPRS,001010000000012,509,5.7388,0.8608,2026-09-01,2026-09-01 15:45:01,ACCEPTED
TAP-20260901-00215,00106,Fjord Telecom,00119,Quartz Mobile,SMS_MO,001190000000003,12,0.7384,0.1108,2026-09-01,2026-09-01 18:16:50,ACCEPTED
TAP-20260901-00216,00113,Kestrel Telecom,00102,Borealis Mobile,MTC,001020000000014,30,5.5302,0.8295,2026-09-01,2026-09-01 15:53:25,ACCEPTED
TAP-20260901-00217,00116,Northwind Mobile,00101,Aurora Telecom,MOC,001010000000010,35,14.4852,2.1728,2026-09-01,2026-09-01 02:22:20,ACCEPTED
TAP-20260901-00218,00113,Kestrel Telecom,00104,Delta Cell,GPRS,001040000000002,331,3.7796,0.5669,2026-09-01,2026-09-01 09:00:38,ACCEPTED
TAP-20260901-00219,00111,Ivory Cellular,00105,Ember Networks,MOC,001050000000002,40,18.0042,2.7006,2026-09-01,2026-09-01 20:51:00,ACCEPTED
TAP-20260901-00220,00111,Ivory Cellular,00105,Ember Networks,GPRS,001050000000008,343,3.9074,0.5861,2026-09-01,2026-09-01 21:23:27,ACCEPTED
TAP-20260901-00221,00107,Granite Mobile,00108,Harbor Wireless,MOC,001080000000006,1,0.4508,0.0676,2026-09-01,2026-09-01 13:06:31,ACCEPTED
TAP-20260901-00222,00111,Ivory Cellular,00101,Aurora Telecom,MOC,001010000000002,7,3.0458,0.4569,2026-09-01,2026-09-01 23:30:44,ACCEPTED
TAP-20260901-00223,00119,Quartz Mobile,00106,Fjord Telecom,GPRS,001060000000011,646,6.9531,1.0430,2026-09-01,2026-09-01 15:34:10,ACCEPTED
TAP-20260901-00224,00114,Lumen Wireless,00102,Borealis Mobile,MOC,001020000000004,40,17.1354,2.5703,2026-09-01,2026-09-01 20:36:17,ACCEPTED
TAP-20260901-00225,00119,Quartz Mobile,00106,Fjord Telecom,SMS_MO,001060000000013,11,0.6811,0.1022,2026-09-01,2026-09-01 11:21:29,ACCEPTED
TAP-20260901-00226,00114,Lumen Wireless,00102,Borealis Mobile,MOC,001020000000007,31,12.0993,1.8149,2026-09-01,2026-09-01 15:58:51,ACCEPTED
TAP-20260901-00227,00116,Northwind Mobile,00105,Ember Networks,GPRS,001050000000006,882,9.2786,1.3918,2026-09-01,2026-09-01 07:25:04,ACCEPTED
TAP-20260901-00228,00111,Ivory Cellular,00105,Ember Networks,MOC,001050000000009,33,13.0237,1.9536,2026-09-01,2026-09-01 06:25:06,ACCEPTED
TAP-20260901-00229,00113,Kestrel Telecom,00104,Delta Cell,MTC,001040000000013,17,2.8680,0.4302,2026-09-01,2026-09-01 10:08:52,REJECTED
TAP-20260901-00230,00116,Northwind Mobile,00101,Aurora Telecom,SMS_MO,001010000000009,3,0.1748,0.0262,2026-09-01,2026-09-01 02:11:46,DISPUTED
TAP-20260901-00231,00111,Ivory Cellular,00101,Aurora Telecom,MTC,001010000000004,4,0.6920,0.1038,2026-09-01,2026-09-01 12:48:14,ACCEPTED
TAP-20260901-00232,00119,Quartz Mobile,00106,Fjord Telecom,GPRS,001060000000001,61,0.6454,0.0968,2026-09-01,2026-09-01 12:03:55,ACCEPTED
TAP-20260901-00233,00119,Quartz Mobile,00106,Fjord Telecom,GPRS,001060000000013,205,2.3567,0.3535,2026-09-01,2026-09-01 15:22:23,ACCEPTED
TAP-20260901-00234,00112,Juniper Mobile,00107,Granite Mobile,MOC,001070000000005,14,5.4604,0.8191,2026-09-01,2026-09-01 00:12:59,ACCEPTED
TAP-20260901-00235,00106,Fjord Telecom,00119,Quartz Mobile,MOC,001190000000002,38,16.2178,2.4327,2026-09-01,2026-09-01 19:09:39,ACCEPTED
TAP-20260901-00236,00119,Quartz Mobile,00103,Cinder Wireless,MOC,001030000000006,17,6.7656,1.0148,2026-09-01,2026-09-01 11:35:57,ACCEPTED
TAP-20260901-00237,00112,Juniper Mobile,00103,Cinder Wireless,GPRS,001030000000005,897,10.4509,1.5676,2026-09-01,2026-09-01 16:12:56,ACCEPTED
TAP-20260901-00238,00113,Kestrel Telecom,00104,Delta Cell,MOC,001040000000005,8,3.5674,0.5351,2026-09-01,2026-09-01 15:17:59,ACCEPTED
TAP-20260901-00239,00101,Aurora Telecom,00111,Ivory Cellular,GPRS,001110000000014,810,9.0513,1.3577,2026-09-01,2026-09-01 07:24:33,ACCEPTED
TAP-20260901-00240,00106,Fjord Telecom,00119,Quartz Mobile,MTC,001190000000013,9,1.6654,0.2498,2026-09-01,2026-09-01 10:07:28,ACCEPTED
TAP-20260901-00241,00112,Juniper Mobile,00103,Cinder Wireless,GPRS,001030000000007,772,8.9969,1.3495,2026-09-01,2026-09-01 15:19:08,ACCEPTED
TAP-20260901-00242,00119,Quartz Mobile,00106,Fjord Telecom,MOC,001060000000015,7,3.1184,0.4678,2026-09-01,2026-09-01 03:23:30,ACCEPTED
TAP-20260901-00243,00106,Fjord Telecom,00119,Quartz Mobile,MOC,001190000000010,24,9.2821,1.3923,2026-09-01,2026-09-01 00:04:46,ACCEPTED
TAP-20260901-00244,00111,Ivory Cellular,00102,Borealis Mobile,MTC,001020000000015,23,4.3327,0.6499,2026-09-01,2026-09-01 07:08:09,ACCEPTED
TAP-20260901-00245,00119,Quartz Mobile,00106,Fjord Telecom,MOC,001060000000007,8,3.4909,0.5236,2026-09-01,2026-09-01 18:38:31,ACCEPTED
TAP-20260901-00246,00107,Granite Mobile,00108,Harbor Wireless,GPRS,001080000000009,615,6.4405,0.9661,2026-09-01,2026-09-01 20:45:01,ACCEPTED
TAP-20260901-00247,00112,Juniper Mobile,00101,Aurora Telecom,SMS_MO,001010000000006,12,0.6671,0.1001,2026-09-01,2026-09-01 01:20:03,ACCEPTED
TAP-20260901-00248,00116,Northwind Mobile,00103,Cinder Wireless,MOC,001030000000007,39,17.6279,2.6442,2026-09-01,2026-09-01 05:27:20,ACCEPTED
TAP-20260901-00249,00116,Northwind Mobile,00105,Ember Networks,MTC,001050000000006,23,4.1844,0.6277,2026-09-01,2026-09-01 21:04:08,ACCEPTED
TAP-20260901-00250,00114,Lumen Wireless,00106,Fjord Telecom,GPRS,001060000000007,707,7.2955,1.0943,2026-09-01,2026-09-01 09:07:17,ACCEPTED
TAP-20260901-00251,00119,Quartz Mobile,00106,Fjord Telecom,MOC,001060000000001,27,11.8918,1.7838,2026-09-01,2026-09-01 19:09:19,ACCEPTED
TAP-20260901-00252,00107,Granite Mobile,00105,Ember Networks,GPRS,001050000000009,762,7.9745,1.1962,2026-09-01,2026-09-01 15:04:02,ACCEPTED
TAP-20260901-00253,00111,Ivory Cellular,00101,Aurora Telecom,MTC,001010000000008,25,4.6107,0.6916,2026-09-01,2026-09-01 22:42:30,DISPUTED
TAP-20260901-00254,00106,Fjord Telecom,00119,Quartz Mobile,MTC,001190000000004,39,6.9507,1.0426,2026-09-01,2026-09-01 11:26:57,ACCEPTED
TAP-20260901-00255,00113,Kestrel Telecom,00104,Delta Cell,MTC,001040000000001,5,0.9267,0.1390,2026-09-01,2026-09-01 12:15:13,ACCEPTED
TAP-20260901-00256,00113,Kestrel Telecom,00102,Borealis Mobile,MOC,001020000000006,13,5.4146,0.8122,2026-09-01,2026-09-01 14:33:46,REJECTED
TAP-20260901-00257,00107,Granite Mobile,00108,Harbor Wireless,SMS_MO,001080000000008,10,0.5829,0.0874,2026-09-01,2026-09-01 23:51:40,ACCEPTED
TAP-20260901-00258,00112,Juniper Mobile,00101,Aurora Telecom,SMS_MO,001010000000013,12,0.7659,0.1149,2026-09-01,2026-09-01 14:48:33,ACCEPTED
TAP-20260901-00259,00119,Quartz Mobile,00106,Fjord Telecom,MOC,001060000000001,29,12.0341,1.8051,2026-09-01,2026-09-01 18:10:43,ACCEPTED
TAP-20260901-00260,00106,Fjord Telecom,00119,Quartz Mobile,GPRS,001190000000015,73,0.8035,0.1205,2026-09-01,2026-09-01 17:34:58,ACCEPTED
TAP-20260901-00261,00113,Kestrel Telecom,00102,Borealis Mobile,MTC,001020000000010,37,7.0657,1.0599,2026-09-01,2026-09-01 14:47:26,REJECTED
TAP-20260901-00262,00111,Ivory Cellular,00102,Borealis Mobile,SMS_MO,001020000000002,6,0.3374,0.0506,2026-09-01,2026-09-01 12:06:32,ACCEPTED
TAP-20260901-00263,00119,Quartz Mobile,00106,Fjord Telecom,SMS_MO,001060000000011,3,0.1720,0.0258,2026-09-01,2026-09-01 04:44:08,ACCEPTED
TAP-20260901-00264,00107,Granite Mobile,00108,Harbor Wireless,GPRS,001080000000009,676,7.2039,1.0806,2026-09-01,2026-09-01 12:01:16,ACCEPTED
TAP-20260901-00265,00107,Granite Mobile,00108,Harbor Wireless,GPRS,001080000000012,422,4.5027,0.6754,2026-09-01,2026-09-01 02:46:10,ACCEPTED
TAP-20260901-00266,00119,Quartz Mobile,00103,Cinder Wireless,SMS_MO,001030000000011,11,0.6971,0.1046,2026-09-01,2026-09-01 07:05:11,ACCEPTED
TAP-20260901-00267,00107,Granite Mobile,00108,Harbor Wireless,SMS_MO,001080000000006,3,0.1748,0.0262,2026-09-01,2026-09-01 21:31:28,ACCEPTED
TAP-20260901-00268,00101,Aurora Telecom,00111,Ivory Cellular,GPRS,001110000000007,528,5.4278,0.8142,2026-09-01,2026-09-01 23:52:31,ACCEPTED
TAP-20260901-00269,00101,Aurora Telecom,00111,Ivory Cellular,GPRS,001110000000008,436,4.7600,0.7140,2026-09-01,2026-09-01 20:28:30,ACCEPTED
TAP-20260901-00270,00119,Quartz Mobile,00106,Fjord Telecom,SMS_MO,001060000000005,7,0.4080,0.0612,2026-09-01,2026-09-01 22:52:50,ACCEPTED
TAP-20260901-00271,00116,Northwind Mobile,00103,Cinder Wireless,MOC,001030000000003,12,4.9007,0.7351,2026-09-01,2026-09-01 05:15:53,ACCEPTED
TAP-20260901-00272,00113,Kestrel Telecom,00104,Delta Cell,MOC,001040000000009,5,2.0325,0.3049,2026-09-01,2026-09-01 08:47:40,REJECTED
TAP-20260901-00273,00108,Harbor Wireless,00107,Granite Mobile,MTC,001070000000011,6,1.0513,0.1577,2026-09-01,2026-09-01 19:41:11,ACCEPTED
TAP-20260901-00274,00111,Ivory Cellular,00105,Ember Networks,MOC,001050000000011,15,6.5518,0.9828,2026-09-01,2026-09-01 16:17:59,ACCEPTED
TAP-20260901-00275,00112,Juniper Mobile,00107,Granite Mobile,MOC,001070000000011,5,1.9351,0.2903,2026-09-01,2026-09-01 23:41:21,ACCEPTED
TAP-20260901-00276,00114,Lumen Wireless,00102,Borealis Mobile,GPRS,001020000000011,734,7.5952,1.1393,2026-09-01,2026-09-01 19:40:05,ACCEPTED
TAP-20260901-00277,00101,Aurora Telecom,00116,Northwind Mobile,MOC,001160000000013,37,16.4557,2.4684,2026-09-01,2026-09-01 22:51:18,ACCEPTED
TAP-20260901-00278,00112,Juniper Mobile,00103,Cinder Wireless,GPRS,001030000000002,610,6.8876,1.0331,2026-09-01,2026-09-01 17:49:32,ACCEPTED
TAP-20260901-00279,00114,Lumen Wireless,00106,Fjord Telecom,GPRS,001060000000013,308,3.3792,0.5069,2026-09-01,2026-09-01 14:18:07,ACCEPTED
TAP-20260901-00280,00119,Quartz Mobile,00106,Fjord Telecom,MTC,001060000000002,39,6.5006,0.9751,2026-09-01,2026-09-01 05:42:06,ACCEPTED
TAP-20260901-00281,00101,Aurora Telecom,00111,Ivory Cellular,GPRS,001110000000013,736,7.6502,1.1475,2026-09-01,2026-09-01 18:39:31,ACCEPTED
TAP-20260901-00282,00106,Fjord Telecom,00119,Quartz Mobile,MOC,001190000000014,12,5.1376,0.7706,2026-09-01,2026-09-01 18:28:07,ACCEPTED
TAP-20260901-00283,00102,Borealis Mobile,00114,Lumen Wireless,MOC,001140000000009,31,12.3473,1.8521,2026-09-01,2026-09-01 08:54:25,ACCEPTED
TAP-20260901-00284,00116,Northwind Mobile,00101,Aurora Telecom,GPRS,001010000000014,281,9.2686,1.3903,2026-09-01,2026-09-01 22:24:44,ACCEPTED
TAP-20260901-00285,00106,Fjord Telecom,00119,Quartz Mobile,SMS_MO,001190000000010,6,0.3789,0.0568,2026-09-01,2026-09-01 03:46:42,ACCEPTED
TAP-20260901-00286,00107,Granite Mobile,00108,Harbor Wireless,MTC,001080000000010,24,4.0242,0.6036,2026-09-01,2026-09-01 00:06:16,ACCEPTED
TAP-20260901-00287,00119,Quartz Mobile,00106,Fjord Telecom,GPRS,001060000000008,332,3.8254,0.5738,2026-09-01,2026-09-01 06:07:10,ACCEPTED
TAP-20260901-00288,00111,Ivory Cellular,00101,Aurora Telecom,GPRS,001010000000002,425,4.8153,0.7223,2026-09-01,2026-09-01 15:30:14,ACCEPTED
TAP-20260901-00289,00103,Cinder Wireless,00112,Juniper Mobile,MOC,001120000000015,13,5.1393,0.7709,2026-09-01,2026-09-01 20:19:10,ACCEPTED
TAP-20260901-00290,00108,Harbor Wireless,00107,Granite Mobile,MTC,001070000000003,29,5.0106,0.7516,2026-09-01,2026-09-01 12:47:44,ACCEPTED
TAP-20260901-00291,00107,Granite Mobile,00108,Harbor Wireless,MTC,001080000000008,20,3.5596,0.5339,2026-09-01,2026-09-01 23:56:21,ACCEPTED
TAP-20260901-00292,00116,Northwind Mobile,00105,Ember Networks,MTC,001050000000013,14,2.3669,0.3550,2026-09-01,2026-09-01 02:15:21,ACCEPTED
TAP-20260901-00293,00119,Quartz Mobile,00106,Fjord Telecom,MOC,001060000000008,27,12.1358,1.8204,2026-09-01,2026-09-01 23:13:34,ACCEPTED
TAP-20260901-00294,00108,Harbor Wireless,00107,Granite Mobile,MTC,001070000000007,3,0.5367,0.0805,2026-09-01,2026-09-01 17:47:35,ACCEPTED
TAP-20260901-00295,00113,Kestrel Telecom,00102,Borealis Mobile,MTC,001020000000006,37,6.9493,1.0424,2026-09-01,2026-09-01 21:39:13,ACCEPTED
TAP-20260901-00296,00104,Delta Cell,00113,Kestrel Telecom,MTC,001130000000012,11,2.0567,0.3085,2026-09-01,2026-09-01 02:38:03,ACCEPTED
TAP-20260901-00297,00107,Granite Mobile,00108,Harbor Wireless,MOC,001080000000009,3,1.2989,0.1948,2026-09-01,2026-09-01 14:56:01,ACCEPTED
TAP-20260901-00298,00103,Cinder Wireless,00112,Juniper Mobile,MOC,001120000000012,33,13.5219,2.0283,2026-09-01,2026-09-01 19:32:55,ACCEPTED
TAP-20260901-00299,00119,Quartz Mobile,00106,Fjord Telecom,SMS_MO,001060000000008,5,0.2922,0.0438,2026-09-01,2026-09-01 21:36:41,ACCEPTED
TAP-20260901-00300,00113,Kestrel Telecom,00104,Delta Cell,MTC,001040000000010,19,3.2336,0.4850,2026-09-01,2026-09-01 11:16:50,ACCEPTED
TAP-20260901-00301,00113,Kestrel Telecom,00104,Delta Cell,MOC,001040000000013,27,11.6222,1.7433,2026-09-01,2026-09-01 17:21:36,REJECTED
TAP-20260901-00302,00107,Granite Mobile,00105,Ember Networks,GPRS,001050000000009,399,4.6933,0.7040,2026-09-01,2026-09-01 01:59:46,ACCEPTED
TAP-20260901-00303,00113,Kestrel Telecom,00102,Borealis Mobile,GPRS,001020000000013,326,3.3589,0.5038,2026-09-01,2026-09-01 04:13:52,ACCEPTED
TAP-20260901-00304,00113,Kestrel Telecom,00102,Borealis Mobile,MTC,001020000000009,34,6.1157,0.9174,2026-09-01,2026-09-01 14:02:18,ACCEPTED
TAP-20260901-00305,00113,Kestrel Telecom,00104,Delta Cell,GPRS,001040000000015,474,4.9186,0.7378,2026-09-01,2026-09-01 21:22:49,ACCEPTED
TAP-20260901-00306,00113,Kestrel Telecom,00104,Delta Cell,MOC,001040000000001,8,3.5604,0.5341,2026-09-01,2026-09-01 09:42:40,REJECTED
TAP-20260901-00307,00114,Lumen Wireless,00102,Borealis Mobile,MTC,001020000000009,8,1.5267,0.2290,2026-09-01,2026-09-01 19:17:14,ACCEPTED
TAP-20260901-00308,00106,Fjord Telecom,00119,Quartz Mobile,MOC,001190000000007,38,15.9248,2.3887,2026-09-01,2026-09-01 20:36:49,ACCEPTED
TAP-20260901-00309,00107,Granite Mobile,00108,Harbor Wireless,MOC,001080000000015,22,8.7898,1.3185,2026-09-01,2026-09-01 13:12:47,ACCEPTED
TAP-20260901-00310,00112,Juniper Mobile,00101,Aurora Telecom,SMS_MO,001010000000002,9,0.5498,0.0825,2026-09-01,2026-09-01 06:18:52,ACCEPTED
TAP-20260901-00311,00112,Juniper Mobile,00103,Cinder Wireless,GPRS,001030000000001,345,3.6517,0.5478,2026-09-01,2026-09-01 07:50:36,ACCEPTED
TAP-20260901-00312,00119,Quartz Mobile,00106,Fjord Telecom,GPRS,001060000000013,482,5.4905,0.8236,2026-09-01,2026-09-01 07:43:31,ACCEPTED
TAP-20260901-00313,00111,Ivory Cellular,00101,Aurora Telecom,MTC,001010000000015,5,0.8741,0.1311,2026-09-01,2026-09-01 03:35:24,ACCEPTED
TAP-20260901-00314,00108,Harbor Wireless,00107,Granite Mobile,MTC,001070000000005,5,0.8367,0.1255,2026-09-01,2026-09-01 08:48:35,ACCEPTED
TAP-20260901-00315,00114,Lumen Wireless,00106,Fjord Telecom,SMS_MO,001060000000002,4,0.2585,0.0388,2026-09-01,2026-09-01 04:49:56,ACCEPTED
TAP-20260901-00316,00119,Quartz Mobile,00103,Cinder Wireless,MTC,001030000000001,11,1.9070,0.2860,2026-09-01,2026-09-01 19:30:57,ACCEPTED
TAP-20260901-00317,00106,Fjord Telecom,00119,Quartz Mobile,SMS_MO,001190000000015,2,0.1177,0.0177,2026-09-01,2026-09-01 18:07:50,ACCEPTED
TAP-20260901-00318,00106,Fjord Telecom,00119,Quartz Mobile,MTC,001190000000010,7,1.1702,0.1755,2026-09-01,2026-09-01 04:58:20,ACCEPTED
TAP-20260901-00319,00111,Ivory Cellular,00105,Ember Networks,MOC,001050000000005,19,7.9091,1.1864,2026-09-01,2026-09-01 18:00:48,ACCEPTED
TAP-20260901-00320,00112,Juniper Mobile,00103,Cinder Wireless,MOC,001030000000012,21,8.3442,1.2516,2026-09-01,2026-09-01 05:15:32,ACCEPTED
TAP-20260901-00321,00108,Harbor Wireless,00107,Granite Mobile,MOC,001070000000012,2,0.8121,0.1218,2026-09-01,2026-09-01 22:04:40,ACCEPTED
TAP-20260901-00322,00114,Lumen Wireless,00102,Borealis Mobile,GPRS,001020000000015,866,9.4581,1.4187,2026-09-01,2026-09-01 08:43:42,ACCEPTED
