TAP_FILE_ID,SENDER_PLMN,SENDER_NAME,RECIPIENT_PLMN,RECIPIENT_NAME,EVENT_TYPE,IMSI,CHARGED_UNITS,CHARGE_SDR,TAX_SDR,EVENT_DATE,EVENT_AT,SETTLEMENT_STATUS
TAP-20260903-01404,00112,Juniper Mobile,00103,Cinder Wireless,GPRS,001030000000010,369,4.1873,0.6281,2026-09-03,2026-09-03 14:01:00,ACCEPTED
TAP-20260903-01405,00106,Fjord Telecom,00119,Quartz Mobile,MOC,001190000000004,14,5.9595,0.8939,2026-09-03,2026-09-03 11:59:48,ACCEPTED
TAP-20260903-01406,00113,Kestrel Telecom,00102,Borealis Mobile,MTC,001020000000002,29,5.1053,0.7658,2026-09-03,2026-09-03 04:08:28,ACCEPTED
TAP-20260903-01407,00119,Quartz Mobile,00106,Fjord Telecom,MOC,001060000000011,34,14.1663,2.1249,2026-09-03,2026-09-03 08:33:40,ACCEPTED
TAP-20260903-01408,00106,Fjord Telecom,00119,Quartz Mobile,GPRS,001190000000004,414,4.5497,0.6825,2026-09-03,2026-09-03 07:45:18,ACCEPTED
TAP-20260903-01409,00108,Harbor Wireless,00107,Granite Mobile,MTC,001070000000005,14,2.3851,0.3578,2026-09-03,2026-09-03 01:42:19,ACCEPTED
TAP-20260903-01410,00112,Juniper Mobile,00103,Cinder Wireless,MTC,001030000000005,30,5.3944,0.8092,2026-09-03,2026-09-03 06:16:30,ACCEPTED
TAP-20260903-01411,00116,Northwind Mobile,00105,Ember Networks,GPRS,001050000000012,339,3.5198,0.5280,2026-09-03,2026-09-03 08:18:32,ACCEPTED
TAP-20260903-01412,00112,Juniper Mobile,00101,Aurora Telecom,GPRS,001010000000008,839,9.5098,1.4265,2026-09-03,2026-09-03 16:09:30,ACCEPTED
TAP-20260903-01413,00111,Ivory Cellular,00101,Aurora Telecom,SMS_MO,001010000000005,8,0.4549,0.0682,2026-09-03,2026-09-03 23:18:39,ACCEPTED
TAP-20260903-01414,00106,Fjord Telecom,00119,Quartz Mobile,GPRS,001190000000006,110,1.1778,0.1767,2026-09-03,2026-09-03 00:58:03,ACCEPTED
TAP-20260903-01415,00119,Quartz Mobile,00106,Fjord Telecom,SMS_MO,001060000000015,9,0.5274,0.0791,2026-09-03,2026-09-03 01:11:13,ACCEPTED
TAP-20260903-01416,00116,Northwind Mobile,00101,Aurora Telecom,MTC,001010000000003,35,6.7613,1.0142,2026-09-03,2026-09-03 07:06:00,ACCEPTED
TAP-20260903-01417,00107,Granite Mobile,00108,Harbor Wireless,MTC,001080000000002,38,7.3393,1.1009,2026-09-03,2026-09-03 17:53:21,ACCEPTED
TAP-20260903-01418,00119,Quartz Mobile,00106,Fjord Telecom,MOC,001060000000012,14,5.7834,0.8675,2026-09-03,2026-09-03 05:59:49,ACCEPTED
TAP-20260903-01419,00113,Kestrel Telecom,00104,Delta Cell,MTC,001040000000009,23,4.3822,0.6573,2026-09-03,2026-09-03 14:47:49,REJECTED
TAP-20260903-01420,00113,Kestrel Telecom,00104,Delta Cell,MTC,001040000000014,1,0.1765,0.0265,2026-09-03,2026-09-03 16:49:58,REJECTED
TAP-20260903-01421,00111,Ivory Cellular,00105,Ember Networks,GPRS,001050000000006,528,5.5503,0.8325,2026-09-03,2026-09-03 08:47:12,ACCEPTED
TAP-20260903-01422,00114,Lumen Wireless,00102,Borealis Mobile,MOC,001020000000015,12,4.6487,0.6973,2026-09-03,2026-09-03 16:13:39,ACCEPTED
TAP-20260903-01423,00112,Juniper Mobile,00107,Granite Mobile,MOC,001070000000003,11,4.5529,0.6829,2026-09-03,2026-09-03 22:06:12,ACCEPTED
TAP-20260903-01424,00106,Fjord Telecom,00119,Quartz Mobile,MOC,001190000000005,10,4.4325,0.6649,2026-09-03,2026-09-03 08:22:34,ACCEPTED
TAP-20260903-01425,00111,Ivory Cellular,00102,Borealis Mobile,GPRS,001020000000006,388,4.3100,0.6465,2026-09-03,2026-09-03 03:27:33,ACCEPTED
TAP-20260903-01426,00111,Ivory Cellular,00101,Aurora Telecom,MTC,001010000000010,28,5.0153,0.7523,2026-09-03,2026-09-03 09:15:26,ACCEPTED
TAP-20260903-01427,00101,Aurora Telecom,00116,Northwind Mobile,GPRS,001160000000004,631,6.6338,0.9951,2026-09-03,2026-09-03 03:34:35,ACCEPTED
TAP-20260903-01428,00106,Fjord Telecom,00119,Quartz Mobile,GPRS,001190000000011,240,2.6016,0.3902,2026-09-03,2026-09-03 03:48:21,ACCEPTED
TAP-20260903-01429,00113,Kestrel Telecom,00104,Delta Cell,MOC,001040000000013,20,8.1163,1.2174,2026-09-03,2026-09-03 06:34:58,ACCEPTED
TAP-20260903-01430,00106,Fjord Telecom,00119,Quartz Mobile,MOC,001190000000007,37,16.7129,2.5069,2026-09-03,2026-09-03 14:01:02,ACCEPTED
TAP-20260903-01431,00103,Cinder Wireless,00112,Juniper Mobile,MOC,001120000000010,29,11.4343,1.7151,2026-09-03,2026-09-03 06:51:59,ACCEPTED
TAP-20260903-01432,00112,Juniper Mobile,00103,Cinder Wireless,SMS_MO,001030000000006,9,0.5798,0.0870,2026-09-03,2026-09-03 13:08:47,ACCEPTED
TAP-20260903-01433,00106,Fjord Telecom,00119,Quartz Mobile,MOC,001190000000009,30,12.3528,1.8529,2026-09-03,2026-09-03 03:14:16,ACCEPTED
TAP-20260903-01434,00113,Kestrel Telecom,00102,Borealis Mobile,GPRS,001020000000003,396,4.1731,0.6260,2026-09-03,2026-09-03 23:07:42,REJECTED
TAP-20260903-01435,00119,Quartz Mobile,00106,Fjord Telecom,MOC,001060000000002,6,2.6895,0.4034,2026-09-03,2026-09-03 19:05:00,ACCEPTED
TAP-20260903-01436,00108,Harbor Wireless,00107,Granite Mobile,GPRS,001070000000014,724,7.4403,1.1160,2026-09-03,2026-09-03 02:11:42,ACCEPTED
TAP-20260903-01437,00119,Quartz Mobile,00106,Fjord Telecom,MTC,001060000000015,40,7.6280,1.1442,2026-09-03,2026-09-03 05:18:12,ACCEPTED
TAP-20260903-01438,00114,Lumen Wireless,00102,Borealis Mobile,SMS_MO,001020000000013,3,0.1683,0.0252,2026-09-03,2026-09-03 13:26:58,ACCEPTED
TAP-20260903-01439,00119,Quartz Mobile,00106,Fjord Telecom,GPRS,001060000000005,67,0.6818,0.1023,2026-09-03,2026-09-03 14:43:16,ACCEPTED
TAP-20260903-01440,00108,Harbor Wireless,00107,Granite Mobile,GPRS,001070000000009,480,5.2804,0.7921,2026-09-03,2026-09-03 18:36:47,ACCEPTED
TAP-20260903-01441,00119,Quartz Mobile,00106,Fjord Telecom,SMS_MO,001060000000001,9,0.5727,0.0859,2026-09-03,2026-09-03 19:40:04,ACCEPTED
TAP-20260903-01442,00112,Juniper Mobile,00103,Cinder Wireless,GPRS,001030000000002,89,1.0219,0.1533,2026-09-03,2026-09-03 02:10:29,DISPUTED
TAP-20260903-01443,00116,Northwind Mobile,00101,Aurora Telecom,MOC,001010000000002,19,8.5366,1.2805,2026-09-03,2026-09-03 23:16:36,ACCEPTED
TAP-20260903-01444,00107,Granite Mobile,00105,Ember Networks,MOC,001050000000010,40,16.1143,2.4171,2026-09-03,2026-09-03 07:50:31,ACCEPTED
TAP-20260903-01445,00112,Juniper Mobile,00101,Aurora Telecom,MOC,001010000000010,20,8.4605,1.2691,2026-09-03,2026-09-03 17:08:19,ACCEPTED
TAP-20260903-01446,00107,Granite Mobile,00108,Harbor Wireless,GPRS,001080000000012,671,6.8368,1.0255,2026-09-03,2026-09-03 15:16:33,ACCEPTED
TAP-20260903-01447,00113,Kestrel Telecom,00104,Delta Cell,GPRS,001040000000007,46,0.4832,0.0725,2026-09-03,2026-09-03 04:43:03,ACCEPTED
TAP-20260903-01448,00113,Kestrel Telecom,00102,Borealis Mobile,GPRS,001020000000011,450,4.7108,0.7066,2026-09-03,2026-09-03 17:10:47,ACCEPTED
TAP-20260903-01449,00106,Fjord Telecom,00119,Quartz Mobile,MOC,001190000000006,19,8.5081,1.2762,2026-09-03,2026-09-03 14:28:53,ACCEPTED
TAP-20260903-01450,00101,Aurora Telecom,00116,Northwind Mobile,MOC,001160000000004,11,4.9890,0.7483,2026-09-03,2026-09-03 04:23:05,ACCEPTED
TAP-20260903-01451,00119,Quartz Mobile,00106,Fjord Telecom,MTC,001060000000008,3,0.5001,0.0750,2026-09-03,2026-09-03 11:44:12,ACCEPTED
TAP-20260903-01452,00106,Fjord Telecom,00119,Quartz Mobile,MOC,001190000000012,25,10.5476,1.5821,2026-09-03,2026-09-03 02:08:45,ACCEPTED
TAP-20260903-01453,00111,Ivory Cellular,00105,Ember Networks,MTC,001050000000010,27,5.2227,0.7834,2026-09-03,2026-09-03 10:57:25,ACCEPTED
TAP-20260903-01454,00104,Delta Cell,00113,Kestrel Telecom,GPRS,001130000000014,191,2.1355,0.3203,2026-09-03,2026-09-03 11:41:17,ACCEPTED
TAP-20260903-01455,00113,Kestrel Telecom,00104,Delta Cell,MOC,001040000000009,24,9.7135,1.4570,2026-09-03,2026-09-03 23:09:43,REJECTED
TAP-20260903-01456,00111,Ivory Cellular,00101,Aurora Telecom,MTC,001010000000008,6,1.1572,0.1736,2026-09-03,2026-09-03 12:25:27,ACCEPTED
TAP-20260903-01457,00113,Kestrel Telecom,00108,Harbor Wireless,MTC,001080000000012,23,4.3437,0.6516,2026-09-03,2026-09-03 20:21:38,ACCEPTED
TAP-20260903-01458,00111,Ivory Cellular,00102,Borealis Mobile,MOC,001020000000014,9,3.5837,0.5376,2026-09-03,2026-09-03 05:29:58,ACCEPTED
TAP-20260903-01459,00111,Ivory Cellular,00102,Borealis Mobile,MOC,001020000000008,11,4.6995,0.7049,2026-09-03,2026-09-03 01:11:32,ACCEPTED
TAP-20260903-01460,00119,Quartz Mobile,00106,Fjord Telecom,SMS_MO,001060000000009,7,0.4220,0.0633,2026-09-03,2026-09-03 01:39:02,ACCEPTED
TAP-20260903-01461,00112,Juniper Mobile,00103,Cinder Wireless,SMS_MO,001030000000002,7,0.4302,0.0645,2026-09-03,2026-09-03 09:28:13,ACCEPTED
TAP-20260903-01462,00113,Kestrel Telecom,00104,Delta Cell,MOC,001040000000003,18,7.0328,1.0549,2026-09-03,2026-09-03 23:30:44,REJECTED
TAP-20260903-01463,00106,Fjord Telecom,00119,Quartz Mobile,MOC,001190000000012,29,11.5261,1.7289,2026-09-03,2026-09-03 22:57:38,ACCEPTED
TAP-20260903-01464,00116,Northwind Mobile,00101,Aurora Telecom,GPRS,001010000000007,816,27.5812,4.1372,2026-09-03,2026-09-03 07:04:31,ACCEPTED
TAP-20260903-01465,00113,Kestrel Telecom,00108,Harbor Wireless,GPRS,001080000000008,875,8.9550,1.3433,2026-09-03,2026-09-03 06:45:51,ACCEPTED
TAP-20260903-01466,00119,Quartz Mobile,00106,Fjord Telecom,SMS_MO,001060000000003,2,0.1152,0.0173,2026-09-03,2026-09-03 15:17:49,ACCEPTED
TAP-20260903-01467,00106,Fjord Telecom,00119,Quartz Mobile,SMS_MO,001190000000011,2,0.1197,0.0180,2026-09-03,2026-09-03 04:14:16,ACCEPTED
TAP-20260903-01468,00106,Fjord Telecom,00119,Quartz Mobile,GPRS,001190000000009,414,4.2926,0.6439,2026-09-03,2026-09-03 12:18:08,ACCEPTED
TAP-20260903-01469,00119,Quartz Mobile,00103,Cinder Wireless,GPRS,001030000000005,260,3.0465,0.4570,2026-09-03,2026-09-03 08:53:45,ACCEPTED
TAP-20260903-01470,00111,Ivory Cellular,00102,Borealis Mobile,MTC,001020000000013,17,2.8462,0.4269,2026-09-03,2026-09-03 08:48:30,ACCEPTED
TAP-20260903-01471,00113,Kestrel Telecom,00104,Delta Cell,MOC,001040000000005,22,8.8051,1.3208,2026-09-03,2026-09-03 10:34:18,REJECTED
TAP-20260903-01472,00108,Harbor Wireless,00107,Granite Mobile,GPRS,001070000000009,596,6.8597,1.0290,2026-09-03,2026-09-03 19:06:52,ACCEPTED
TAP-20260903-01473,00104,Delta Cell,00113,Kestrel Telecom,GPRS,001130000000003,524,5.9401,0.8910,2026-09-03,2026-09-03 13:25:03,ACCEPTED
TAP-20260903-01474,00114,Lumen Wireless,00106,Fjord Telecom,MOC,001060000000004,16,6.4543,0.9681,2026-09-03,2026-09-03 06:09:27,ACCEPTED
TAP-20260903-01475,00107,Granite Mobile,00108,Harbor Wireless,MTC,001080000000013,14,2.3412,0.3512,2026-09-03,2026-09-03 22:36:39,ACCEPTED
TAP-20260903-01476,00108,Harbor Wireless,00107,Granite Mobile,MTC,001070000000015,35,5.9570,0.8935,2026-09-03,2026-09-03 01:21:37,ACCEPTED
TAP-20260903-01477,00112,Juniper Mobile,00103,Cinder Wireless,SMS_MO,001030000000012,6,0.3646,0.0547,2026-09-03,2026-09-03 05:17:11,ACCEPTED
TAP-20260903-01478,00106,Fjord Telecom,00119,Quartz Mobile,MTC,001190000000010,31,5.8077,0.8712,2026-09-03,2026-09-03 02:03:46,ACCEPTED
TAP-20260903-01479,00108,Harbor Wireless,00107,Granite Mobile,GPRS,001070000000009,104,1.1308,0.1696,2026-09-03,2026-09-03 14:17:04,ACCEPTED
TAP-20260903-01480,00103,Cinder Wireless,00112,Juniper Mobile,MOC,001120000000010,25,10.8523,1.6278,2026-09-03,2026-09-03 00:45:13,ACCEPTED
TAP-20260903-01481,00101,Aurora Telecom,00116,Northwind Mobile,MTC,001160000000010,28,5.0642,0.7596,2026-09-03,2026-09-03 12:12:16,ACCEPTED
TAP-20260903-01482,00119,Quartz Mobile,00106,Fjord Telecom,GPRS,001060000000005,72,0.7603,0.1140,2026-09-03,2026-09-03 13:15:59,ACCEPTED
TAP-20260903-01483,00111,Ivory Cellular,00105,Ember Networks,GPRS,001050000000008,263,3.0292,0.4544,2026-09-03,2026-09-03 07:20:36,ACCEPTED
TAP-20260903-01484,00111,Ivory Cellular,00101,Aurora Telecom,SMS_MO,001010000000008,7,0.4405,0.0661,2026-09-03,2026-09-03 06:52:44,ACCEPTED
TAP-20260903-01485,00112,Juniper Mobile,00107,Granite Mobile,MOC,001070000000006,32,14.4774,2.1716,2026-09-03,2026-09-03 12:49:04,ACCEPTED
TAP-20260903-01486,00108,Harbor Wireless,00107,Granite Mobile,GPRS,001070000000011,269,2.8730,0.4309,2026-09-03,2026-09-03 08:18:57,ACCEPTED
TAP-20260903-01487,00116,Northwind Mobile,00101,Aurora Telecom,MTC,001010000000009,36,6.9550,1.0433,2026-09-03,2026-09-03 05:31:58,ACCEPTED
TAP-20260903-01488,00116,Northwind Mobile,00101,Aurora Telecom,GPRS,001010000000007,251,8.7638,1.3146,2026-09-03,2026-09-03 03:24:06,ACCEPTED
TAP-20260903-01489,00119,Quartz Mobile,00106,Fjord Telecom,MOC,001060000000006,34,15.3294,2.2994,2026-09-03,2026-09-03 08:52:56,ACCEPTED
TAP-20260903-01490,00101,Aurora Telecom,00116,Northwind Mobile,MTC,001160000000004,31,5.9890,0.8983,2026-09-03,2026-09-03 20:35:35,ACCEPTED
TAP-20260903-01491,00111,Ivory Cellular,00105,Ember Networks,MTC,001050000000011,37,6.1746,0.9262,2026-09-03,2026-09-03 14:04:27,ACCEPTED
TAP-20260903-01492,00107,Granite Mobile,00108,Harbor Wireless,GPRS,001080000000002,578,6.2692,0.9404,2026-09-03,2026-09-03 04:27:00,ACCEPTED
TAP-20260903-01493,00111,Ivory Cellular,00102,Borealis Mobile,MOC,001020000000003,4,1.7603,0.2640,2026-09-03,2026-09-03 16:23:48,ACCEPTED
TAP-20260903-01494,00113,Kestrel Telecom,00102,Borealis Mobile,MOC,001020000000006,6,2.5720,0.3858,2026-09-03,2026-09-03 03:48:43,ACCEPTED
TAP-20260903-01495,00119,Quartz Mobile,00106,Fjord Telecom,MTC,001060000000015,18,3.1991,0.4799,2026-09-03,2026-09-03 14:09:24,ACCEPTED
TAP-20260903-01496,00106,Fjord Telecom,00119,Quartz Mobile,MOC,001190000000013,16,6.6994,1.0049,2026-09-03,2026-09-03 13:03:05,ACCEPTED
TAP-20260903-01497,00112,Juniper Mobile,00103,Cinder Wireless,MOC,001030000000009,16,7.0760,1.0614,2026-09-03,2026-09-03 00:23:10,ACCEPTED
TAP-20260903-01498,00112,Juniper Mobile,00103,Cinder Wireless,SMS_MO,001030000000002,5,0.3038,0.0456,2026-09-03,2026-09-03 08:52:36,ACCEPTED
TAP-20260903-01499,00119,Quartz Mobile,00106,Fjord Telecom,MTC,001060000000004,32,5.6479,0.8472,2026-09-03,2026-09-03 12:27:20,ACCEPTED
TAP-20260903-01500,00114,Lumen Wireless,00102,Borealis Mobile,GPRS,001020000000005,459,4.8914,0.7337,2026-09-03,2026-09-03 12:56:58,ACCEPTED
TAP-20260903-01501,00112,Juniper Mobile,00103,Cinder Wireless,SMS_MO,001030000000012,3,0.1803,0.0270,2026-09-03,2026-09-03 03:45:19,ACCEPTED
TAP-20260903-01502,00119,Quartz Mobile,00106,Fjord Telecom,SMS_MO,001060000000009,8,0.4455,0.0668,2026-09-03,2026-09-03 14:58:51,ACCEPTED
TAP-20260903-01503,00114,Lumen Wireless,00102,Borealis Mobile,GPRS,001020000000009,441,5.2353,0.7853,2026-09-03,2026-09-03 17:32:16,ACCEPTED
TAP-20260903-01504,00106,Fjord Telecom,00119,Quartz Mobile,GPRS,001190000000005,812,9.1209,1.3681,2026-09-03,2026-09-03 02:20:44,DISPUTED
TAP-20260903-01505,00106,Fjord Telecom,00119,Quartz Mobile,MTC,001190000000003,2,0.3783,0.0567,2026-09-03,2026-09-03 18:55:33,ACCEPTED
TAP-20260903-01506,00107,Granite Mobile,00108,Harbor Wireless,GPRS,001080000000010,326,3.6809,0.5521,2026-09-03,2026-09-03 11:24:09,ACCEPTED
TAP-20260903-01507,00119,Quartz Mobile,00106,Fjord Telecom,GPRS,001060000000004,621,6.5499,0.9825,2026-09-03,2026-09-03 00:06:33,ACCEPTED
TAP-20260903-01508,00111,Ivory Cellular,00102,Borealis Mobile,MOC,001020000000002,33,13.1767,1.9765,2026-09-03,2026-09-03 02:00:08,ACCEPTED
TAP-20260903-01509,00116,Northwind Mobile,00103,Cinder Wireless,GPRS,001030000000007,552,5.6508,0.8476,2026-09-03,2026-09-03 23:33:22,ACCEPTED
TAP-20260903-01510,00104,Delta Cell,00113,Kestrel Telecom,GPRS,001130000000003,297,3.0711,0.4607,2026-09-03,2026-09-03 11:52:50,ACCEPTED
TAP-20260903-01511,00119,Quartz Mobile,00106,Fjord Telecom,MOC,001060000000013,12,4.9295,0.7394,2026-09-03,2026-09-03 09:49:57,ACCEPTED
TAP-20260903-01512,00119,Quartz Mobile,00103,Cinder Wireless,MTC,001030000000012,7,1.2007,0.1801,2026-09-03,2026-09-03 20:55:26,ACCEPTED
TAP-20260903-01513,00111,Ivory Cellular,00102,Borealis Mobile,MTC,001020000000007,28,4.8238,0.7236,2026-09-03,2026-09-03 00:56:38,ACCEPTED
TAP-20260903-01514,00114,Lumen Wireless,00102,Borealis Mobile,MTC,001020000000006,19,3.3909,0.5086,2026-09-03,2026-09-03 11:23:22,ACCEPTED
TAP-20260903-01515,00119,Quartz Mobile,00106,Fjord Telecom,SMS_MO,001060000000001,5,0.3040,0.0456,2026-09-03,2026-09-03 02:39:10,ACCEPTED
TAP-20260903-01516,00111,Ivory Cellular,00105,Ember Networks,GPRS,001050000000011,671,7.1533,1.0730,2026-09-03,2026-09-03 03:32:09,ACCEPTED
TAP-20260903-01517,00119,Quartz Mobile,00106,Fjord Telecom,MOC,001060000000015,8,3.2172,0.4826,2026-09-03,2026-09-03 03:57:46,ACCEPTED
TAP-20260903-01518,00119,Quartz Mobile,00106,Fjord Telecom,MTC,001060000000012,30,5.4711,0.8207,2026-09-03,2026-09-03 10:45:28,ACCEPTED
TAP-20260903-01519,00106,Fjord Telecom,00119,Quartz Mobile,MTC,001190000000002,39,7.3541,1.1031,2026-09-03,2026-09-03 08:32:58,ACCEPTED
TAP-20260903-01520,00116,Northwind Mobile,00101,Aurora Telecom,GPRS,001010000000003,127,4.2829,0.6424,2026-09-03,2026-09-03 09:30:15,ACCEPTED
TAP-20260903-01521,00114,Lumen Wireless,00106,Fjord Telecom,MOC,001060000000015,26,10.6187,1.5928,2026-09-03,2026-09-03 17:55:03,ACCEPTED
TAP-20260903-01522,00111,Ivory Cellular,00102,Borealis Mobile,GPRS,001020000000011,889,10.3584,1.5538,2026-09-03,2026-09-03 19:35:22,ACCEPTED
TAP-20260903-01523,00101,Aurora Telecom,00111,Ivory Cellular,MOC,001110000000008,23,9.9223,1.4883,2026-09-03,2026-09-03 19:56:33,ACCEPTED
TAP-20260903-01524,00111,Ivory Cellular,00102,Borealis Mobile,MTC,001020000000014,3,0.5802,0.0870,2026-09-03,2026-09-03 23:16:17,ACCEPTED
TAP-20260903-01525,00114,Lumen Wireless,00104,Delta Cell,MTC,001040000000013,35,6.4732,0.9710,2026-09-03,2026-09-03 19:45:37,ACCEPTED
TAP-20260903-01526,00112,Juniper Mobile,00101,Aurora Telecom,SMS_MO,001010000000004,11,0.6175,0.0926,2026-09-03,2026-09-03 04:00:17,ACCEPTED
TAP-20260903-01527,00111,Ivory Cellular,00102,Borealis Mobile,SMS_MO,001020000000015,7,0.4368,0.0655,2026-09-03,2026-09-03 19:48:26,ACCEPTED
TAP-20260903-01528,00111,Ivory Cellular,00102,Borealis Mobile,SMS_MO,001020000000006,8,0.4757,0.0714,2026-09-03,2026-09-03 08:08:45,ACCEPTED
TAP-20260903-01529,00119,Quartz Mobile,00106,Fjord Telecom,SMS_MO,001060000000003,5,0.3135,0.0470,2026-09-03,2026-09-03 19:54:59,ACCEPTED
TAP-20260903-01530,00116,Northwind Mobile,00105,Ember Networks,MOC,001050000000003,40,16.9347,2.5402,2026-09-03,2026-09-03 19:09:45,ACCEPTED
TAP-20260903-01531,00116,Northwind Mobile,00101,Aurora Telecom,MOC,001010000000012,33,14.4649,2.1697,2026-09-03,2026-09-03 07:33:11,ACCEPTED
TAP-20260903-01532,00113,Kestrel Telecom,00104,Delta Cell,MTC,001040000000012,26,4.6871,0.7031,2026-09-03,2026-09-03 09:27:06,REJECTED
TAP-20260903-01533,00113,Kestrel Telecom,00104,Delta Cell,MTC,001040000000004,24,4.5869,0.6880,2026-09-03,2026-09-03 13:01:09,ACCEPTED
TAP-20260903-01534,00119,Quartz Mobile,00106,Fjord Telecom,SMS_MO,001060000000012,11,0.6850,0.1028,2026-09-03,2026-09-03 20:20:50,ACCEPTED
TAP-20260903-01535,00108,Harbor Wireless,00107,Granite Mobile,GPRS,001070000000002,399,4.1298,0.6195,2026-09-03,2026-09-03 18:55:15,ACCEPTED
TAP-20260903-01536,00107,Granite Mobile,00108,Harbor Wireless,MOC,001080000000002,9,3.7932,0.5690,2026-09-03,2026-09-03 16:35:31,ACCEPTED
TAP-20260903-01537,00106,Fjord Telecom,00119,Quartz Mobile,GPRS,001190000000008,57,0.6198,0.0930,2026-09-03,2026-09-03 07:08:45,ACCEPTED
TAP-20260903-01538,00107,Granite Mobile,00108,Harbor Wireless,GPRS,001080000000001,581,6.5527,0.9829,2026-09-03,2026-09-03 10:53:46,ACCEPTED
TAP-20260903-01539,00116,Northwind Mobile,00101,Aurora Telecom,GPRS,001010000000013,712,24.3671,3.6551,2026-09-03,2026-09-03 15:04:27,ACCEPTED
TAP-20260903-01540,00104,Delta Cell,00113,Kestrel Telecom,GPRS,001130000000006,268,3.0512,0.4577,2026-09-03,2026-09-03 23:41:06,DISPUTED
TAP-20260903-01541,00104,Delta Cell,00113,Kestrel Telecom,MTC,001130000000010,12,2.2440,0.3366,2026-09-03,2026-09-03 04:09:09,ACCEPTED
TAP-20260903-01542,00113,Kestrel Telecom,00104,Delta Cell,SMS_MO,001040000000009,9,0.5752,0.0863,2026-09-03,2026-09-03 18:14:26,ACCEPTED
TAP-20260903-01543,00116,Northwind Mobile,00101,Aurora Telecom,MOC,001010000000002,13,5.1865,0.7780,2026-09-03,2026-09-03 07:31:11,ACCEPTED
TAP-20260903-01544,00106,Fjord Telecom,00119,Quartz Mobile,MOC,001190000000006,7,2.8663,0.4299,2026-09-03,2026-09-03 07:09:48,ACCEPTED
TAP-20260903-01545,00116,Northwind Mobile,00103,Cinder Wireless,SMS_MO,001030000000011,3,0.1753,0.0263,2026-09-03,2026-09-03 14:17:57,ACCEPTED
TAP-20260903-01546,00119,Quartz Mobile,00106,Fjord Telecom,GPRS,001060000000002,69,0.7092,0.1064,2026-09-03,2026-09-03 21:05:19,ACCEPTED
TAP-20260903-01547,00111,Ivory Cellular,00101,Aurora Telecom,GPRS,001010000000007,132,1.5572,0.2336,2026-09-03,2026-09-03 23:10:33,ACCEPTED
TAP-20260903-01548,00102,Borealis Mobile,00114,Lumen Wireless,MOC,001140000000015,5,2.2303,0.3345,2026-09-03,2026-09-03 10:21:51,ACCEPTED
TAP-20260903-01549,00113,Kestrel Telecom,00104,Delta Cell,GPRS,001040000000010,333,3.4827,0.5224,2026-09-03,2026-09-03 18:05:11,ACCEPTED
TAP-20260903-01550,00114,Lumen Wireless,00106,Fjord Telecom,SMS_MO,001060000000005,3,0.1679,0.0252,2026-09-03,2026-09-03 09:01:47,ACCEPTED
TAP-20260903-01551,00113,Kestrel Telecom,00102,Borealis Mobile,SMS_MO,001020000000010,5,0.2850,0.0427,2026-09-03,2026-09-03 02:40:02,ACCEPTED
TAP-20260903-01552,00114,Lumen Wireless,00102,Borealis Mobile,MTC,001020000000009,38,7.3495,1.1024,2026-09-03,2026-09-03 01:01:57,ACCEPTED
TAP-20260903-01553,00113,Kestrel Telecom,00102,Borealis Mobile,MOC,001020000000004,7,2.9651,0.4448,2026-09-03,2026-09-03 04:18:00,ACCEPTED
TAP-20260903-01554,00113,Kestrel Telecom,00104,Delta Cell,GPRS,001040000000001,373,4.1634,0.6245,2026-09-03,2026-09-03 14:24:12,REJECTED
TAP-20260903-01555,00106,Fjord Telecom,00119,Quartz Mobile,MTC,001190000000012,31,5.5009,0.8251,2026-09-03,2026-09-03 00:34:00,ACCEPTED
TAP-20260903-01556,00119,Quartz Mobile,00106,Fjord Telecom,MTC,001060000000015,38,6.5838,0.9876,2026-09-03,2026-09-03 23:49:42,ACCEPTED
TAP-20260903-01557,00111,Ivory Cellular,00101,Aurora Telecom,MTC,001010000000001,34,5.7181,0.8577,2026-09-03,2026-09-03 23:55:27,ACCEPTED
TAP-20260903-01558,00116,Northwind Mobile,00101,Aurora Telecom,MOC,001010000000013,4,1.6256,0.2438,2026-09-03,2026-09-03 07:10:39,ACCEPTED
TAP-20260903-01559,00111,Ivory Cellular,00105,Ember Networks,GPRS,001050000000014,832,9.5558,1.4334,2026-09-03,2026-09-03 06:49:05,ACCEPTED
TAP-20260903-01560,00119,Quartz Mobile,00106,Fjord Telecom,GPRS,001060000000011,43,0.5084,0.0763,2026-09-03,2026-09-03 16:25:15,ACCEPTED
TAP-20260903-01561,00114,Lumen Wireless,00102,Borealis Mobile,MOC,001020000000003,38,16.1498,2.4225,2026-09-03,2026-09-03 17:55:54,ACCEPTED
TAP-20260903-01562,00101,Aurora Telecom,00116,Northwind Mobile,SMS_MO,001160000000004,1,0.0585,0.0088,2026-09-03,2026-09-03 05:59:09,ACCEPTED
TAP-20260903-01563,00107,Granite Mobile,00108,Harbor Wireless,GPRS,001080000000007,896,9.6922,1.4538,2026-09-03,2026-09-03 05:06:57,ACCEPTED
TAP-20260903-01564,00116,Northwind Mobile,00101,Aurora Telecom,GPRS,001010000000005,543,18.3329,2.7499,2026-09-03,2026-09-03 11:51:15,ACCEPTED
TAP-20260903-01565,00106,Fjord Telecom,00119,Quartz Mobile,MOC,001190000000013,20,8.3753,1.2563,2026-09-03,2026-09-03 11:06:14,ACCEPTED
