TAP_FILE_ID,SENDER_PLMN,SENDER_NAME,RECIPIENT_PLMN,RECIPIENT_NAME,EVENT_TYPE,IMSI,CHARGED_UNITS,CHARGE_SDR,TAX_SDR,EVENT_DATE,EVENT_AT,SETTLEMENT_STATUS
TAP-20260902-00783,00116,Northwind Mobile,00101,Aurora Telecom,GPRS,001010000000010,303,11.0962,1.6644,2026-09-02,2026-09-02 00:49:07,ACCEPTED
TAP-20260902-00784,00107,Granite Mobile,00108,Harbor Wireless,MTC,001080000000014,19,3.2500,0.4875,2026-09-02,2026-09-02 17:08:30,ACCEPTED
TAP-20260902-00785,00114,Lumen Wireless,00102,Borealis Mobile,GPRS,001020000000004,855,9.3253,1.3988,2026-09-02,2026-09-02 01:29:40,ACCEPTED
TAP-20260902-00786,00107,Granite Mobile,00108,Harbor Wireless,GPRS,001080000000010,564,5.8359,0.8754,2026-09-02,2026-09-02 03:16:45,ACCEPTED
TAP-20260902-00787,00104,Delta Cell,00113,Kestrel Telecom,MTC,001130000000008,25,4.6038,0.6906,2026-09-02,2026-09-02 09:04:47,ACCEPTED
TAP-20260902-00788,00119,Quartz Mobile,00106,Fjord Telecom,MOC,001060000000009,2,0.8754,0.1313,2026-09-02,2026-09-02 18:29:42,ACCEPTED
TAP-20260902-00789,00113,Kestrel Telecom,00104,Delta Cell,GPRS,001040000000005,600,6.9518,1.0428,2026-09-02,2026-09-02 04:00:40,ACCEPTED
TAP-20260902-00790,00111,Ivory Cellular,00101,Aurora Telecom,MTC,001010000000013,6,1.1152,0.1673,2026-09-02,2026-09-02 19:55:21,ACCEPTED
TAP-20260902-00791,00116,Northwind Mobile,00101,Aurora Telecom,GPRS,001010000000011,268,9.6631,1.4495,2026-09-02,2026-09-02 04:52:28,ACCEPTED
TAP-20260902-00792,00116,Northwind Mobile,00101,Aurora Telecom,MOC,001010000000004,34,14.0683,2.1102,2026-09-02,2026-09-02 11:05:50,ACCEPTED
TAP-20260902-00793,00106,Fjord Telecom,00119,Quartz Mobile,SMS_MO,001190000000013,1,0.0560,0.0084,2026-09-02,2026-09-02 11:29:44,ACCEPTED
TAP-20260902-00794,00112,Juniper Mobile,00107,Granite Mobile,GPRS,001070000000009,714,8.1942,1.2291,2026-09-02,2026-09-02 12:47:18,ACCEPTED
TAP-20260902-00795,00106,Fjord Telecom,00119,Quartz Mobile,MOC,001190000000015,34,14.3004,2.1451,2026-09-02,2026-09-02 07:18:21,ACCEPTED
TAP-20260902-00796,00104,Delta Cell,00113,Kestrel Telecom,MTC,001130000000001,10,1.8505,0.2776,2026-09-02,2026-09-02 19:48:49,ACCEPTED
TAP-20260902-00797,00107,Granite Mobile,00105,Ember Networks,SMS_MO,001050000000008,5,0.3105,0.0466,2026-09-02,2026-09-02 06:42:31,ACCEPTED
TAP-20260902-00798,00119,Quartz Mobile,00106,Fjord Telecom,MTC,001060000000006,8,1.3856,0.2078,2026-09-02,2026-09-02 22:16:06,ACCEPTED
TAP-20260902-00799,00104,Delta Cell,00113,Kestrel Telecom,GPRS,001130000000001,461,5.4328,0.8149,2026-09-02,2026-09-02 02:33:54,ACCEPTED
TAP-20260902-00800,00113,Kestrel Telecom,00108,Harbor Wireless,SMS_MO,001080000000015,3,0.1795,0.0269,2026-09-02,2026-09-02 11:13:00,REJECTED
TAP-20260902-00801,00116,Northwind Mobile,00105,Ember Networks,MOC,001050000000004,38,15.2235,2.2835,2026-09-02,2026-09-02 19:15:31,ACCEPTED
TAP-20260902-00802,00107,Granite Mobile,00108,Harbor Wireless,GPRS,001080000000008,900,10.1776,1.5266,2026-09-02,2026-09-02 01:36:02,ACCEPTED
TAP-20260902-00803,00119,Quartz Mobile,00106,Fjord Telecom,SMS_MO,001060000000004,5,0.3187,0.0478,2026-09-02,2026-09-02 23:41:18,ACCEPTED
TAP-20260902-00804,00108,Harbor Wireless,00107,Granite Mobile,MOC,001070000000006,38,17.2343,2.5851,2026-09-02,2026-09-02 01:09:34,ACCEPTED
TAP-20260902-00805,00106,Fjord Telecom,00119,Quartz Mobile,SMS_MO,001190000000006,3,0.1667,0.0250,2026-09-02,2026-09-02 13:23:19,ACCEPTED
TAP-20260902-00806,00119,Quartz Mobile,00106,Fjord Telecom,MOC,001060000000006,29,11.5150,1.7272,2026-09-02,2026-09-02 14:10:57,ACCEPTED
TAP-20260902-00807,00119,Quartz Mobile,00106,Fjord Telecom,SMS_MO,001060000000006,6,0.3529,0.0529,2026-09-02,2026-09-02 07:37:38,ACCEPTED
TAP-20260902-00808,00112,Juniper Mobile,00103,CINDER WIRELESS,GPRS,001030000000012,737,7.5459,1.1319,2026-09-02,2026-09-02 21:47:27,ACCEPTED
TAP-20260902-00809,00107,Granite Mobile,00108,Harbor Wireless,SMS_MO,001080000000003,1,0.0580,0.0087,2026-09-02,2026-09-02 05:33:37,ACCEPTED
TAP-20260902-00810,00101,Aurora Telecom,00111,Ivory Cellular,GPRS,001110000000005,120,1.2949,0.1942,2026-09-02,2026-09-02 09:10:59,ACCEPTED
TAP-20260902-00811,00114,Lumen Wireless,00106,Fjord Telecom,MTC,001060000000010,16,3.0105,0.4516,2026-09-02,2026-09-02 22:58:23,ACCEPTED
TAP-20260902-00812,00119,Quartz Mobile,00106,Fjord Telecom,MOC,001060000000011,21,8.4132,1.2620,2026-09-02,2026-09-02 14:47:25,ACCEPTED
TAP-20260902-00813,00106,Fjord Telecom,00119,Quartz Mobile,SMS_MO,001190000000004,3,0.1897,0.0285,2026-09-02,2026-09-02 11:11:42,ACCEPTED
TAP-20260902-00814,00116,Northwind Mobile,00101,Aurora Telecom,GPRS,001010000000012,434,14.1727,2.1259,2026-09-02,2026-09-02 06:44:34,ACCEPTED
TAP-20260902-00815,00119,Quartz Mobile,00106,Fjord Telecom,MTC,001060000000001,5,0.9460,0.1419,2026-09-02,2026-09-02 07:43:40,ACCEPTED
TAP-20260902-00816,00106,Fjord Telecom,00119,Quartz Mobile,MOC,001190000000009,9,3.8780,0.5817,2026-09-02,2026-09-02 21:00:00,ACCEPTED
TAP-20260902-00817,00116,Northwind Mobile,00103,Cinder Wireless,GPRS,001030000000013,837,9.1202,1.3680,2026-09-02,2026-09-02 20:15:33,ACCEPTED
TAP-20260902-00818,00116,Northwind Mobile,00101,Aurora Telecom,MTC,001010000000012,32,5.6433,0.8465,2026-09-02,2026-09-02 13:33:06,ACCEPTED
TAP-20260902-00819,00112,Juniper Mobile,00101,Aurora Telecom,GPRS,001010000000006,243,2.7286,0.4093,2026-09-02,2026-09-02 12:26:00,ACCEPTED
TAP-20260902-00820,00111,Ivory Cellular,00105,Ember Networks,GPRS,001050000000014,328,3.8456,0.5768,2026-09-02,2026-09-02 02:42:12,ACCEPTED
TAP-20260902-00821,00102,Borealis Mobile,00114,Lumen Wireless,GPRS,001140000000004,789,8.0732,1.2110,2026-09-02,2026-09-02 12:47:01,ACCEPTED
TAP-20260902-00822,00106,Fjord Telecom,00119,Quartz Mobile,GPRS,001190000000005,836,8.5695,1.2854,2026-09-02,2026-09-02 02:37:13,ACCEPTED
TAP-20260902-00823,00112,Juniper Mobile,00103,Cinder Wireless,MOC,001030000000006,10,3.9592,0.5939,2026-09-02,2026-09-02 21:00:38,ACCEPTED
TAP-20260902-00824,00116,Northwind Mobile,00105,Ember Networks,MOC,001050000000003,23,9.3209,1.3981,2026-09-02,2026-09-02 03:29:46,ACCEPTED
TAP-20260902-00825,00113,Kestrel Telecom,00104,Delta Cell,MOC,001040000000002,27,11.6085,1.7413,2026-09-02,2026-09-02 17:12:17,ACCEPTED
TAP-20260902-00826,00107,Granite Mobile,00108,Harbor Wireless,GPRS,001080000000005,717,8.0881,1.2132,2026-09-02,2026-09-02 12:57:49,ACCEPTED
TAP-20260902-00827,00114,Lumen Wireless,00106,Fjord Telecom,MOC,001060000000011,4,1.7772,0.2666,2026-09-02,2026-09-02 11:17:56,ACCEPTED
TAP-20260902-00828,00103,Cinder Wireless,00112,Juniper Mobile,MTC,001120000000010,9,1.5955,0.2393,2026-09-02,2026-09-02 18:35:02,ACCEPTED
TAP-20260902-00829,00108,Harbor Wireless,00107,Granite Mobile,SMS_MO,001070000000015,11,0.6542,0.0981,2026-09-02,2026-09-02 11:11:44,ACCEPTED
TAP-20260902-00830,00112,Juniper Mobile,00103,Cinder Wireless,GPRS,001030000000010,577,6.0736,0.9110,2026-09-02,2026-09-02 04:05:09,ACCEPTED
TAP-20260902-00831,00119,Quartz Mobile,00106,Fjord Telecom,GPRS,001060000000004,634,6.9291,1.0394,2026-09-02,2026-09-02 20:52:22,ACCEPTED
TAP-20260902-00832,00114,Lumen Wireless,00106,Fjord Telecom,SMS_MO,001060000000013,6,0.3757,0.0564,2026-09-02,2026-09-02 19:21:18,ACCEPTED
TAP-20260902-00833,00106,Fjord Telecom,00119,Quartz Mobile,GPRS,001190000000003,371,4.3312,0.6497,2026-09-02,2026-09-02 17:31:56,ACCEPTED
TAP-20260902-00834,00112,Juniper Mobile,00101,Aurora Telecom,MTC,001010000000008,22,4.2270,0.6341,2026-09-02,2026-09-02 19:28:30,ACCEPTED
TAP-20260902-00835,00116,Northwind Mobile,00101,Aurora Telecom,MOC,001010000000011,20,8.3246,1.2487,2026-09-02,2026-09-02 17:54:50,ACCEPTED
TAP-20260902-00836,00111,Ivory Cellular,00101,Aurora Telecom,GPRS,001010000000012,642,6.6694,1.0004,2026-09-02,2026-09-02 19:11:07,ACCEPTED
TAP-20260902-00837,00119,Quartz Mobile,00106,Fjord Telecom,MOC,001060000000012,30,12.5285,1.8793,2026-09-02,2026-09-02 15:04:46,ACCEPTED
TAP-20260902-00838,00107,Granite Mobile,00108,Harbor Wireless,GPRS,001080000000011,717,7.3596,1.1039,2026-09-02,2026-09-02 21:24:34,ACCEPTED
TAP-20260902-00839,00119,Quartz Mobile,00106,Fjord Telecom,MOC,001060000000004,12,5.1714,0.7757,2026-09-02,2026-09-02 02:02:06,ACCEPTED
TAP-20260902-00840,00101,Aurora Telecom,00111,Ivory Cellular,MOC,001110000000004,3,1.1936,0.1790,2026-09-02,2026-09-02 13:00:02,ACCEPTED
TAP-20260902-00841,00119,Quartz Mobile,00106,Fjord Telecom,GPRS,001060000000010,210,2.4914,0.3737,2026-09-02,2026-09-02 18:40:40,ACCEPTED
TAP-20260902-00842,00119,Quartz Mobile,00103,Cinder  Wireless,MOC,001030000000015,31,13.9870,2.0980,2026-09-02,2026-09-02 07:26:21,ACCEPTED
TAP-20260902-00843,00111,Ivory Cellular,00101,Aurora Telecom,MTC,001010000000014,31,5.1883,0.7782,2026-09-02,2026-09-02 10:54:52,ACCEPTED
TAP-20260902-00844,00112,Juniper Mobile,00103,CINDER WIRELESS,MTC,001030000000007,24,4.5234,0.6785,2026-09-02,2026-09-02 18:08:06,ACCEPTED
TAP-20260902-00845,00111,Ivory Cellular,00102,Borealis Mobile,GPRS,001020000000005,169,1.9957,0.2994,2026-09-02,2026-09-02 02:49:01,ACCEPTED
TAP-20260902-00846,00113,Kestrel Telecom,00108,Harbor Wireless,GPRS,001080000000006,504,5.6060,0.8409,2026-09-02,2026-09-02 12:03:57,REJECTED
TAP-20260902-00847,00113,Kestrel Telecom,00102,Borealis Mobile,MOC,001020000000006,11,4.4693,0.6704,2026-09-02,2026-09-02 18:35:32,ACCEPTED
TAP-20260902-00848,00116,Northwind Mobile,00101,Aurora Telecom,SMS_MO,001010000000007,5,0.3151,0.0473,2026-09-02,2026-09-02 06:30:55,ACCEPTED
TAP-20260902-00849,00119,Quartz Mobile,00106,Fjord Telecom,SMS_MO,001060000000005,2,0.1225,0.0184,2026-09-02,2026-09-02 04:48:30,ACCEPTED
TAP-20260902-00850,00113,Kestrel Telecom,00108,Harbor Wireless,SMS_MO,001080000000010,2,0.1187,0.0178,2026-09-02,2026-09-02 18:20:05,REJECTED
TAP-20260902-00851,00108,Harbor Wireless,00107,Granite Mobile,GPRS,001070000000012,752,7.6879,1.1532,2026-09-02,2026-09-02 18:22:37,ACCEPTED
TAP-20260902-00852,00103,Cinder Wireless.,00112,Juniper Mobile,SMS_MO,001120000000004,9,0.5209,0.0781,2026-09-02,2026-09-02 17:31:24,ACCEPTED
TAP-20260902-00853,00107,Granite Mobile,00108,Harbor Wireless,GPRS,001080000000004,367,4.2222,0.6333,2026-09-02,2026-09-02 21:44:20,ACCEPTED
TAP-20260902-00854,00114,Lumen Wireless,00106,Fjord Telecom,MTC,001060000000012,32,6.1469,0.9220,2026-09-02,2026-09-02 15:45:47,ACCEPTED
TAP-20260902-00855,00112,Juniper Mobile,00101,Aurora Telecom,SMS_MO,001010000000005,6,0.3323,0.0498,2026-09-02,2026-09-02 01:10:23,ACCEPTED
TAP-20260902-00856,00116,Northwind Mobile,00101,Aurora Telecom,MOC,001010000000004,32,13.8107,2.0716,2026-09-02,2026-09-02 01:52:32,ACCEPTED
TAP-20260902-00857,00107,Granite Mobile,00108,Harbor Wireless,MOC,001080000000008,20,8.1890,1.2284,2026-09-02,2026-09-02 02:39:35,ACCEPTED
TAP-20260902-00858,00106,Fjord Telecom,00119,Quartz Mobile,MTC,001190000000012,19,3.3241,0.4986,2026-09-02,2026-09-02 06:35:03,ACCEPTED
TAP-20260902-00859,00112,Juniper Mobile,00103,CINDER WIRELESS,GPRS,001030000000010,499,5.7217,0.8583,2026-09-02,2026-09-02 12:50:08,ACCEPTED
TAP-20260902-00860,00119,Quartz Mobile,00106,Fjord Telecom,MTC,001060000000014,28,5.2185,0.7828,2026-09-02,2026-09-02 19:21:17,ACCEPTED
TAP-20260902-00861,00112,Juniper Mobile,00103,CINDER WIRELESS,GPRS,001030000000005,55,0.6022,0.0903,2026-09-02,2026-09-02 17:05:45,ACCEPTED
TAP-20260902-00862,00112,Juniper Mobile,00103,Cinder Wireless,MOC,001030000000001,29,11.6870,1.7530,2026-09-02,2026-09-02 21:33:49,ACCEPTED
TAP-20260902-00863,00107,Granite Mobile,00108,Harbor Wireless,MTC,001080000000013,8,1.4768,0.2215,2026-09-02,2026-09-02 20:29:47,ACCEPTED
TAP-20260902-00864,00113,Kestrel Telecom,00102,Borealis Mobile,MTC,001020000000008,39,7.2635,1.0895,2026-09-02,2026-09-02 19:25:42,ACCEPTED
TAP-20260902-00865,00116,Northwind Mobile,00101,Aurora Telecom,GPRS,001010000000011,843,30.6176,4.5926,2026-09-02,2026-09-02 05:11:27,ACCEPTED
TAP-20260902-00866,00113,Kestrel Telecom,00102,Borealis Mobile,SMS_MO,001020000000005,5,0.3230,0.0485,2026-09-02,2026-09-02 02:02:23,REJECTED
TAP-20260902-00867,00107,Granite Mobile,00108,Harbor Wireless,MOC,001080000000005,7,3.0875,0.4631,2026-09-02,2026-09-02 03:31:34,ACCEPTED
TAP-20260902-00868,00119,Quartz Mobile,00106,Fjord Telecom,MTC,001060000000005,24,4.1504,0.6226,2026-09-02,2026-09-02 23:03:57,ACCEPTED
TAP-20260902-00869,00113,Kestrel Telecom,00104,Delta Cell,GPRS,001040000000014,745,7.6305,1.1446,2026-09-02,2026-09-02 01:26:06,REJECTED
TAP-20260902-00870,00112,Juniper Mobile,00103,CINDER WIRELESS,MOC,001030000000003,14,6.2858,0.9429,2026-09-02,2026-09-02 19:27:59,ACCEPTED
TAP-20260902-00871,00108,Harbor Wireless,00107,Granite Mobile,MOC,001070000000005,17,6.7293,1.0094,2026-09-02,2026-09-02 22:26:35,ACCEPTED
TAP-20260902-00872,00116,Northwind Mobile,00105,Ember Networks,MOC,001050000000003,4,1.8132,0.2720,2026-09-02,2026-09-02 02:59:47,ACCEPTED
TAP-20260902-00873,00103,CINDER WIRELESS,00112,Juniper Mobile,SMS_MO,001120000000005,5,0.3107,0.0466,2026-09-02,2026-09-02 11:46:53,ACCEPTED
TAP-20260902-00874,00102,Borealis Mobile,00114,Lumen Wireless,GPRS,001140000000002,326,3.7587,0.5638,2026-09-02,2026-09-02 06:13:20,ACCEPTED
TAP-20260902-00875,00119,Quartz Mobile,00106,Fjord Telecom,MOC,001060000000015,15,6.7724,1.0159,2026-09-02,2026-09-02 12:36:49,ACCEPTED
TAP-20260902-00876,00119,Quartz Mobile,00103,Cinder Wireless,MTC,001030000000015,11,1.8426,0.2764,2026-09-02,2026-09-02 01:22:21,ACCEPTED
TAP-20260902-00877,00111,Ivory Cellular,00101,Aurora Telecom,MTC,001010000000006,34,6.5996,0.9899,2026-09-02,2026-09-02 23:11:12,DISPUTED
TAP-20260902-00878,00114,Lumen Wireless,00104,Delta Cell,GPRS,001040000000003,745,8.3008,1.2451,2026-09-02,2026-09-02 16:37:27,ACCEPTED
TAP-20260902-00879,00113,Kestrel Telecom,00102,Borealis Mobile,SMS_MO,001020000000004,1,0.0606,0.0091,2026-09-02,2026-09-02 20:24:30,ACCEPTED
TAP-20260902-00880,00101,Aurora Telecom,00111,Ivory Cellular,MOC,001110000000005,37,14.3650,2.1547,2026-09-02,2026-09-02 22:12:32,ACCEPTED
TAP-20260902-00881,00111,Ivory Cellular,00102,Borealis Mobile,GPRS,001020000000013,808,9.1655,1.3748,2026-09-02,2026-09-02 09:32:10,ACCEPTED
TAP-20260902-00882,00119,Quartz Mobile,00103,Cinder Wireless,MTC,001030000000001,4,0.7544,0.1132,2026-09-02,2026-09-02 23:11:35,ACCEPTED
TAP-20260902-00883,00104,Delta Cell,00113,Kestrel Telecom,MOC,001130000000001,27,10.8625,1.6294,2026-09-02,2026-09-02 22:14:12,ACCEPTED
TAP-20260902-00884,00112,Juniper Mobile,00101,Aurora Telecom,GPRS,001010000000001,279,3.0727,0.4609,2026-09-02,2026-09-02 01:14:39,ACCEPTED
TAP-20260902-00885,00114,Lumen Wireless,00102,Borealis Mobile,GPRS,001020000000006,869,9.2464,1.3870,2026-09-02,2026-09-02 09:09:22,ACCEPTED
TAP-20260902-00886,00113,Kestrel Telecom,00104,Delta Cell,MTC,001040000000001,34,6.1579,0.9237,2026-09-02,2026-09-02 08:30:10,ACCEPTED
TAP-20260902-00887,00112,Juniper Mobile,00103,Cinder Wireless,SMS_MO,001030000000010,8,0.4710,0.0706,2026-09-02,2026-09-02 19:16:21,ACCEPTED
TAP-20260902-00888,00107,Granite Mobile,00108,Harbor Wireless,GPRS,001080000000009,761,8.3913,1.2587,2026-09-02,2026-09-02 08:00:32,ACCEPTED
TAP-20260902-00889,00116,Northwind Mobile,00103,Cinder Wireless.,GPRS,001030000000002,572,6.1347,0.9202,2026-09-02,2026-09-02 18:20:38,ACCEPTED
TAP-20260902-00890,00114,Lumen Wireless,00104,Delta Cell,MTC,001040000000013,24,4.6210,0.6932,2026-09-02,2026-09-02 19:25:32,ACCEPTED
TAP-20260902-00891,00111,Ivory Cellular,00102,Borealis Mobile,MOC,001020000000010,16,7.2322,1.0848,2026-09-02,2026-09-02 17:38:50,ACCEPTED
TAP-20260902-00892,00119,Quartz Mobile,00106,Fjord Telecom,MOC,001060000000009,31,13.2227,1.9834,2026-09-02,2026-09-02 09:26:11,ACCEPTED
TAP-20260902-00893,00107,Granite Mobile,00108,Harbor Wireless,GPRS,001080000000014,162,1.7051,0.2558,2026-09-02,2026-09-02 23:15:03,ACCEPTED
TAP-20260902-00894,00119,Quartz Mobile,00106,Fjord Telecom,MOC,001060000000007,22,9.7170,1.4576,2026-09-02,2026-09-02 00:24:39,ACCEPTED
TAP-20260902-00895,00114,Lumen Wireless,00102,Borealis Mobile,SMS_MO,001020000000011,11,0.6509,0.0976,2026-09-02,2026-09-02 13:57:52,DISPUTED
TAP-20260902-00896,00111,Ivory Cellular,00101,Aurora Telecom,GPRS,001010000000007,521,5.8853,0.8828,2026-09-02,2026-09-02 09:51:17,ACCEPTED
TAP-20260902-00897,00104,Delta Cell,00113,Kestrel Telecom,MTC,001130000000003,24,4.0533,0.6080,2026-09-02,2026-09-02 09:37:48,ACCEPTED
TAP-20260902-00898,00112,Juniper Mobile,00107,Granite Mobile,GPRS,001070000000008,397,4.5406,0.6811,2026-09-02,2026-09-02 10:31:56,ACCEPTED
TAP-20260902-00899,00119,Quartz Mobile,00106,Fjord Telecom,GPRS,001060000000013,30,0.3554,0.0533,2026-09-02,2026-09-02 01:24:24,ACCEPTED
TAP-20260902-00900,00113,Kestrel Telecom,00104,Delta Cell,GPRS,001040000000007,431,5.0427,0.7564,2026-09-02,2026-09-02 04:07:10,ACCEPTED
TAP-20260902-00901,00113,Kestrel Telecom,00104,Delta Cell,SMS_MO,001040000000015,9,0.5417,0.0813,2026-09-02,2026-09-02 01:09:25,ACCEPTED
TAP-20260902-00902,00113,Kestrel Telecom,00104,Delta Cell,GPRS,001040000000014,42,0.4455,0.0668,2026-09-02,2026-09-02 10:07:24,ACCEPTED
TAP-20260902-00903,00114,Lumen Wireless,00106,Fjord Telecom,MTC,001060000000007,22,3.6520,0.5478,2026-09-02,2026-09-02 13:33:01,ACCEPTED
TAP-20260902-00904,00112,Juniper Mobile,00101,Aurora Telecom,MOC,001010000000010,11,4.3399,0.6510,2026-09-02,2026-09-02 01:45:16,ACCEPTED
TAP-20260902-00905,00113,Kestrel Telecom,00104,Delta Cell,MOC,001040000000011,15,6.1365,0.9205,2026-09-02,2026-09-02 12:23:50,ACCEPTED
TAP-20260902-00906,00106,Fjord Telecom,00119,Quartz Mobile,MTC,001190000000002,21,4.0346,0.6052,2026-09-02,2026-09-02 06:09:07,ACCEPTED
TAP-20260902-00907,00113,Kestrel Telecom,00102,Borealis Mobile,GPRS,001020000000002,874,9.9877,1.4982,2026-09-02,2026-09-02 16:52:07,REJECTED
TAP-20260902-00908,00113,Kestrel Telecom,00104,Delta Cell,MOC,001040000000002,31,11.9918,1.7988,2026-09-02,2026-09-02 23:39:05,REJECTED
TAP-20260902-00909,00107,Granite Mobile,00105,Ember Networks,MTC,001050000000013,37,6.8196,1.0229,2026-09-02,2026-09-02 16:25:42,ACCEPTED
TAP-20260902-00910,00101,Aurora Telecom,00111,Ivory Cellular,MTC,001110000000009,19,3.4537,0.5181,2026-09-02,2026-09-02 05:05:44,ACCEPTED
TAP-20260902-00911,00108,Harbor Wireless,00107,Granite Mobile,MTC,001070000000001,13,2.1863,0.3279,2026-09-02,2026-09-02 17:26:56,ACCEPTED
TAP-20260902-00912,00113,Kestrel Telecom,00102,Borealis Mobile,MOC,001020000000009,40,16.0514,2.4077,2026-09-02,2026-09-02 13:23:06,ACCEPTED
TAP-20260902-00913,00113,Kestrel Telecom,00102,Borealis Mobile,GPRS,001020000000015,776,8.5075,1.2761,2026-09-02,2026-09-02 20:50:41,ACCEPTED
TAP-20260902-00914,00112,Juniper Mobile,00103,Cinder Wireless,MOC,001030000000012,32,12.4077,1.8612,2026-09-02,2026-09-02 17:19:15,ACCEPTED
TAP-20260902-00915,00113,Kestrel Telecom,00104,Delta Cell,MTC,001040000000008,11,1.8998,0.2850,2026-09-02,2026-09-02 13:48:09,ACCEPTED
TAP-20260902-00916,00119,Quartz Mobile,00106,Fjord Telecom,GPRS,001060000000007,463,5.0430,0.7564,2026-09-02,2026-09-02 00:52:10,ACCEPTED
TAP-20260902-00917,00112,Juniper Mobile,00101,Aurora Telecom,MTC,001010000000002,35,6.3014,0.9452,2026-09-02,2026-09-02 01:04:01,ACCEPTED
TAP-20260902-00918,00119,Quartz Mobile,00103,Cinder Wireless,MTC,001030000000006,25,4.5652,0.6848,2026-09-02,2026-09-02 16:10:56,ACCEPTED
TAP-20260902-00919,00116,Northwind Mobile,00101,Aurora Telecom,GPRS,001010000000005,195,6.6589,0.9988,2026-09-02,2026-09-02 10:13:42,ACCEPTED
TAP-20260902-00920,00106,Fjord Telecom,00119,Quartz Mobile,MTC,001190000000014,24,4.2549,0.6382,2026-09-02,2026-09-02 13:26:28,ACCEPTED
TAP-20260902-00921,00119,Quartz Mobile,00106,Fjord Telecom,GPRS,001060000000010,817,8.9699,1.3455,2026-09-02,2026-09-02 10:43:22,ACCEPTED
TAP-20260902-00922,00112,Juniper Mobile,00103,Cinder Wireless,MTC,001030000000002,10,1.7975,0.2696,2026-09-02,2026-09-02 21:59:08,ACCEPTED
TAP-20260902-00923,00101,Aurora Telecom,00111,Ivory Cellular,MTC,001110000000002,38,6.3078,0.9462,2026-09-02,2026-09-02 23:11:43,ACCEPTED
TAP-20260902-00924,00111,Ivory Cellular,00102,Borealis Mobile,MOC,001020000000012,16,6.3661,0.9549,2026-09-02,2026-09-02 05:58:48,ACCEPTED
TAP-20260902-00925,00111,Ivory Cellular,00105,Ember Networks,MTC,001050000000010,28,4.7583,0.7137,2026-09-02,2026-09-02 14:26:51,ACCEPTED
TAP-20260902-00926,00116,Northwind Mobile,00101,Aurora Telecom,MTC,001010000000007,15,2.6669,0.4000,2026-09-02,2026-09-02 22:42:46,ACCEPTED
TAP-20260902-00927,00111,Ivory Cellular,00102,Borealis Mobile,GPRS,001020000000004,53,0.5708,0.0856,2026-09-02,2026-09-02 05:52:32,ACCEPTED
TAP-20260902-00928,00119,Quartz Mobile,00106,Fjord Telecom,GPRS,001060000000007,586,6.6236,0.9935,2026-09-02,2026-09-02 12:06:34,DISPUTED
TAP-20260902-00929,00119,Quartz Mobile,00103,Cinder Wireless,SMS_MO,001030000000006,1,0.0638,0.0096,2026-09-02,2026-09-02 07:35:37,ACCEPTED
TAP-20260902-00930,00104,Delta Cell,00113,Kestrel Telecom,GPRS,001130000000003,132,1.4872,0.2231,2026-09-02,2026-09-02 08:42:17,ACCEPTED
TAP-20260902-00931,00103,CINDER WIRELESS,00112,Juniper Mobile,GPRS,001120000000013,172,1.8630,0.2794,2026-09-02,2026-09-02 17:01:06,ACCEPTED
TAP-20260902-00932,00113,Kestrel Telecom,00104,Delta Cell,MTC,001040000000006,32,5.8629,0.8794,2026-09-02,2026-09-02 03:50:36,REJECTED
TAP-20260902-00933,00106,Fjord Telecom,00119,Quartz Mobile,MTC,001190000000007,27,4.7252,0.7088,2026-09-02,2026-09-02 20:07:21,DISPUTED
TAP-20260902-00934,00116,Northwind Mobile,00101,Aurora Telecom,GPRS,001010000000009,800,27.1786,4.0768,2026-09-02,2026-09-02 18:25:54,ACCEPTED
TAP-20260902-00935,00116,Northwind Mobile,00101,Aurora Telecom,MOC,001010000000012,14,5.7526,0.8629,2026-09-02,2026-09-02 22:49:53,ACCEPTED
TAP-20260902-00936,00106,Fjord Telecom,00119,Quartz Mobile,SMS_MO,001190000000003,8,0.4753,0.0713,2026-09-02,2026-09-02 21:42:12,ACCEPTED
TAP-20260902-00937,00107,Granite Mobile,00108,Harbor Wireless,MOC,001080000000002,32,14.2711,2.1407,2026-09-02,2026-09-02 00:52:52,ACCEPTED
TAP-20260902-00938,00111,Ivory Cellular,00105,Ember Networks,MOC,001050000000004,22,9.7902,1.4685,2026-09-02,2026-09-02 12:03:24,ACCEPTED
TAP-20260902-00939,00113,Kestrel Telecom,00102,Borealis Mobile,MTC,001020000000009,28,4.9971,0.7496,2026-09-02,2026-09-02 16:47:14,ACCEPTED
TAP-20260902-00940,00113,Kestrel Telecom,00102,Borealis Mobile,MTC,001020000000002,5,0.9084,0.1363,2026-09-02,2026-09-02 06:09:07,ACCEPTED
TAP-20260902-00941,00119,Quartz Mobile,00106,Fjord Telecom,GPRS,001060000000011,620,6.3874,0.9581,2026-09-02,2026-09-02 23:57:45,ACCEPTED
TAP-20260902-00942,00106,Fjord Telecom,00119,Quartz Mobile,GPRS,001190000000013,217,2.4187,0.3628,2026-09-02,2026-09-02 21:53:12,ACCEPTED
TAP-20260902-00943,00111,Ivory Cellular,00101,Aurora Telecom,MTC,001010000000009,30,5.8133,0.8720,2026-09-02,2026-09-02 04:51:09,ACCEPTED
TAP-20260902-00944,00113,Kestrel Telecom,00108,Harbor Wireless,GPRS,001080000000003,101,1.0472,0.1571,2026-09-02,2026-09-02 13:05:03,ACCEPTED
